id,sense_id,source_id,quoted_text,matched_span,source_locator,usage_analysis,paper_types,copyright_status,human_review
6d021d05-406e-5d7d-b566-38b65850d98d,dc03edef-1323-5dbf-ab49-49d908fd669b,20bba4df-8a16-5e63-b73e-951692d95379,n. a small restaurant where drinks and snacks are sold,cafe,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
5273e8b1-9061-5993-8cc3-19dd3850f322,75212647-d9e5-5c38-87c5-f160919e2558,20bba4df-8a16-5e63-b73e-951692d95379,n. a person whose occupation is to serve at table (as in a restaurant),waiter,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
f854a56d-314e-5525-8c2a-ce72efd9854e,79ed9127-e2d1-596a-80e1-58b5ffc8e3f8,20bba4df-8a16-5e63-b73e-951692d95379,n. edible seeds or roots or stems or leaves or bulbs or tubers or nonsweet fruits of any of numerous herbaceous plant,vegetable,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
7b484d95-fdb2-567e-8d6b-0abe71e2dbb6,bcf3470d-63dc-53e3-b848-61744a50bde3,20bba4df-8a16-5e63-b73e-951692d95379,n. a solid food prepared from the pressed curd of milk,cheese,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
cb896802-0f1a-5bad-baad-5b848c619e6f,98b29990-b598-5849-b069-7be56bfcc2d7,20bba4df-8a16-5e63-b73e-951692d95379,n. a food made from roasted ground cacao beans,chocolate,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
4a4dd1f8-dc15-5a35-98d5-e1310ab5c90f,470c88df-7513-567c-ac13-81d20e3e2c19,20bba4df-8a16-5e63-b73e-951692d95379,n. mildly acid red or yellow pulpy fruit eaten as a vegetable,tomato,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
f7cdd043-4358-5ef5-902c-3f14b883008c,a57ec4a8-9ad9-5f8e-b1af-89741ade5756,20bba4df-8a16-5e63-b73e-951692d95379,n. a coming to or returning home,return,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
079168c3-cb4a-54bf-b307-889a67fcb82f,e8ede314-973e-53f6-a01c-d147c1fd06ad,20bba4df-8a16-5e63-b73e-951692d95379,v. communicate or express nonverbally,say,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
afd289f4-d8b9-59d9-a84b-13123d5c003a,c03388e0-b239-513f-80bb-9eb26e842151,20bba4df-8a16-5e63-b73e-951692d95379,n. the month following August and preceding October,september,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
725b4c52-d3a9-5d83-8dd4-46619c659f0d,1ab208c7-55b5-57e5-9753-ca11c31feed8,20bba4df-8a16-5e63-b73e-951692d95379,n. the particular auditory effect produced by a given cause,sound,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
04f07b99-050b-5259-8380-46ddcd15e171,6981b215-8a63-5e9f-9154-69bba2366d53,20bba4df-8a16-5e63-b73e-951692d95379,n. (astronomy) a celestial body of hot gases that radiates energy derived from thermonuclear reactions in the interior,star,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
a3361707-b40e-53e8-b091-b192b2fc847e,e152b8b5-ae7b-5f58-abfb-51f54102e6e9,20bba4df-8a16-5e63-b73e-951692d95379,n. a facility equipped with special equipment and personnel for a particular purpose,station,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
e0838cb9-96b7-58da-95bf-30dc5e9b9138,450b7c49-08f7-5def-86a0-d64b7295503f,20bba4df-8a16-5e63-b73e-951692d95379,n. a thoroughfare (usually including sidewalks) that is lined with buildings,street,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
fa6502c7-379f-5716-be45-3e467bac28df,8f9155dc-363f-5a34-9786-92db2dd97fbd,20bba4df-8a16-5e63-b73e-951692d95379,n. the warmest season of the year; in the northern hemisphere it extends from the summer solstice to the autumnal equinox,summer,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
bb3e844a-f3ce-5a2f-9048-4ba255767686,0197e26b-cff1-5f70-8ca2-09633307c4fc,20bba4df-8a16-5e63-b73e-951692d95379,n. first day of the week; observed as a day of rest and worship by most Christians,sunday,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
fde6ecf7-d665-5048-bd00-e3b93db3e005,d8cf9059-dfb6-5abb-93c5-8f48819cd8a4,20bba4df-8a16-5e63-b73e-951692d95379,n. following the second position in an ordering or series,third,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
bcb05fe7-426b-5c28-9071-111feb93351f,af9ab5c4-3439-5a5c-9cf4-4899ef6b5cd7,20bba4df-8a16-5e63-b73e-951692d95379,n. the month following July and preceding September,august,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
3798f24a-5cc9-5b4d-96c3-748f892ba94e,061a782a-4588-517e-a9f0-b24e511fa006,20bba4df-8a16-5e63-b73e-951692d95379,n. a formation of aircraft in flight,flight,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
7195d48b-f9c9-5cac-91b8-f9edb9f7aacd,18c2af5b-ea26-5b10-bab1-f0836a0f7234,20bba4df-8a16-5e63-b73e-951692d95379,n. the first meal of the day (usually in the morning),breakfast,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
3615dd12-7d78-50fd-bde2-8e74c66ea97f,3967c4bf-fcac-579e-9f8a-cc587a4e9f6d,20bba4df-8a16-5e63-b73e-951692d95379,n. a building where people go to eat,restaurant,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
02318bfb-080b-5daf-99b1-b5f080ba4ff7,8eee0efd-a0b7-5f74-9f19-5d95d9baca15,20bba4df-8a16-5e63-b73e-951692d95379,n. grains used as food either unpolished or more often polished,rice,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
931d58d7-039f-5d93-9973-2d28f6f6c07a,c9f19186-edd6-5642-bdba-e13df801f3af,20bba4df-8a16-5e63-b73e-951692d95379,n. a beverage made by steeping tea leaves in water,tea,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
2d7c9af3-55e2-5900-8e75-61681184e326,ed6fb694-d4a6-53cb-be2d-456c382c9770,20bba4df-8a16-5e63-b73e-951692d95379,n. the bulb of an onion plant,onion,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
2c47f8ef-77cd-5299-a5db-34317e44d389,71171dad-7653-5f8d-8aef-8fc47deeebe1,20bba4df-8a16-5e63-b73e-951692d95379,n. climber having dark red berries (peppercorns) when fully ripe; southern India and Sri Lanka; naturalized in northern Burma and Assam,pepper,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
de595744-69b0-538b-b99e-f3fb7c894a96,5ffa106c-c9eb-5757-9d65-ac40288b9748,20bba4df-8a16-5e63-b73e-951692d95379,n. a compound formed by replacing hydrogen in an acid by a metal (or a radical that acts like a metal),salt,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
3e00056a-f840-511d-b34f-d4a90a79dc47,59679580-c65a-5034-bf3f-15d2b2efcac2,20bba4df-8a16-5e63-b73e-951692d95379,n. fermented juice (of grapes especially),wine,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
76b19e47-7f42-53bf-be12-dd42e9274e7f,969912f9-6db0-5110-8337-4770ff7937a7,20bba4df-8a16-5e63-b73e-951692d95379,n. food made from dough of flour or meal and usually raised with yeast or baking powder and then baked,bread,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
25d4359d-45bb-5b1d-94f9-554bcdd83be0,08f38496-fe20-541e-8cef-920590c51d12,20bba4df-8a16-5e63-b73e-951692d95379,n. an edible tuber native to South America; a staple food of Ireland,potato,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
4d90eff8-769c-5bcb-9f40-dd6bebd6fbd7,57e3f59a-09a1-5069-8d7d-6bba11337805,20bba4df-8a16-5e63-b73e-951692d95379,v. come to the boiling point and change from a liquid to vapor,boil,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
bd408038-a54a-51f6-b67a-e01a5151ee56,6193e3e0-c133-5ce1-b59b-815dc8d9719c,20bba4df-8a16-5e63-b73e-951692d95379,n. flavorful relish or dressing or topping served as an accompaniment to food,sauce,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
d1c03c98-26df-53cf-b290-46076b6f3564,56f170af-86f0-5c44-a522-a61e4d3b44da,20bba4df-8a16-5e63-b73e-951692d95379,n. yellow oval fruit with juicy acidic flesh,lemon,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
390bf507-09f4-5104-9577-0a8b204a251d,75a86705-8a14-52c6-b246-ac5cd3db4500,20bba4df-8a16-5e63-b73e-951692d95379,n. the sensation that results when taste buds in the tongue and throat convey information about the chemical composition of a soluble stimulus,taste,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
d6cde2b1-23c3-584d-876f-865428f3a0ce,4784de86-a985-57de-85a9-3f067e426d1a,20bba4df-8a16-5e63-b73e-951692d95379,n. a white nutritious liquid secreted by mammals and used as food by human beings,milk,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
840f9e62-55ca-55ed-b7fd-c4d704c188c0,9e5768c1-e99b-5037-ba00-2e49549af8a2,20bba4df-8a16-5e63-b73e-951692d95379,n. a purple color or pigment,purple,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
3cce4c5c-7f86-5b53-946e-af00fefcc336,dee92a97-99c8-5e9a-bf6a-a6b5b731d44a,20bba4df-8a16-5e63-b73e-951692d95379,n. limbless scaly elongate reptile; some are venomous,snake,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
ca72a10e-8ea0-5c7f-ba1a-e657c887b779,9b6f95b2-e181-5926-8fc8-7c89dc2e0727,20bba4df-8a16-5e63-b73e-951692d95379,n. a beverage consisting of an infusion of ground coffee beans,coffee,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
75d6fad8-6c51-5bfa-9e74-c4932c331cc9,c41a582c-4b09-541f-9fb6-2861d2ad6d85,20bba4df-8a16-5e63-b73e-951692d95379,n. the main meal of the day served in the evening or at midday,dinner,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
ae7fdd76-bbdf-5f9c-bb33-efdc2d818fbe,4efe33ec-feff-5b50-9331-35dbb0576670,20bba4df-8a16-5e63-b73e-951692d95379,n. the operator of a motor vehicle,driver,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
4026abe1-3587-5c7f-b648-2276fb6f0681,b618b2ef-1716-50d9-a942-a8cf3fe273a1,20bba4df-8a16-5e63-b73e-951692d95379,n. workplace consisting of farm buildings and cultivated land as a unit,farm,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
3987ad3a-a82e-5df8-9a7c-5ff4a227b99f,f939b31a-66c3-593d-9e0c-b81d009983bd,20bba4df-8a16-5e63-b73e-951692d95379,n. a quantity of liquor equal to one fifth of a United States gallon,fifth,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
87862f6f-ddd0-57c8-ad86-78557a86e8d6,2e5f6b23-667a-50e7-8bcf-e382eecc804e,20bba4df-8a16-5e63-b73e-951692d95379,n. the sixth day of the week; the fifth working day,friday,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
d5ad7f9c-44c2-506b-acd8-ec951233ad2e,c77f6b7d-f72b-584b-a81f-a5cab59936c3,20bba4df-8a16-5e63-b73e-951692d95379,n. the ripened reproductive body of a seed plant,fruit,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
2ac3c88b-aa81-56f3-ab39-b315ca08e1c3,4f711ba9-c6f5-5c3e-a84c-d918564f6864,20bba4df-8a16-5e63-b73e-951692d95379,n. headdress that protects the head from bad weather; has shaped crown and usually a brim,hat,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
9d87a81c-f576-5a3f-88fd-7102880efa84,f673bcd7-b6c6-51ff-970a-11ed12146522,20bba4df-8a16-5e63-b73e-951692d95379,n. slices of bread that have been toasted,toast,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
51b9f52e-aa6b-54e6-a05a-c87db3f930d6,6f8e1f6b-4753-5b73-b080-bf4881e30e7a,20bba4df-8a16-5e63-b73e-951692d95379,n. an open receptacle for holding or displaying or serving articles or food,tray,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
eca2f009-4e0f-55a6-9a87-424982c16aa6,63fc5857-e3f3-596d-9666-91fefa337d44,20bba4df-8a16-5e63-b73e-951692d95379,n. any of various related trees bearing limes,lime,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
054c1641-3794-57a5-8f10-7cff2c21328e,70cbfde2-7c30-5358-a1c6-598be331a336,20bba4df-8a16-5e63-b73e-951692d95379,n. any of several cruciferous plants of the genus Brassica,mustard,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
c61caf9d-bc4e-5a5c-aa94-d4298e1f426e,1c70a19c-8aac-5250-b086-cb5d43ab4e2b,20bba4df-8a16-5e63-b73e-951692d95379,n. small ovoid fruit of the European olive tree; important food and source of oil,olive,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
e785aea8-d2e3-5917-99af-45092118f3a0,f203ded0-44e2-55ad-ac55-0fc70f3111d1,20bba4df-8a16-5e63-b73e-951692d95379,s. harsh,sharp,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
b6f8b292-4fbb-563b-8460-6d70349efefe,a8d37526-4e5c-5050-99aa-e9ca307c0b88,20bba4df-8a16-5e63-b73e-951692d95379,n. a share of something,slice,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
808eafe8-4956-53b2-a026-a35c5732b68c,a48837f1-0ed1-5d7e-bb5e-4b305cef6c67,20bba4df-8a16-5e63-b73e-951692d95379,v. cause to run,pour,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
83152bbd-79ef-5a06-ab99-3204cfd3314e,def8d980-d8db-57f7-8cba-2c9a7bfadcc0,20bba4df-8a16-5e63-b73e-951692d95379,n. a commercially prepared mixture of dry ingredients,mix,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
32850a2d-f598-59b4-9dd3-c324f7c5a59d,41b3f570-d48f-589c-9aca-74e2e3277885,20bba4df-8a16-5e63-b73e-951692d95379,n. the starting place for each hole on a golf course,tee,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
71d680fd-6102-5ba4-9121-2d8ceb819efd,ebf1a57c-e3d5-5327-869b-af18e14f5725,20bba4df-8a16-5e63-b73e-951692d95379,n. a component of a mixture or compound,ingredient,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
6f50e3ba-ad86-5be3-ac2a-53bc04d0ac34,e9e111cb-227f-5a4d-8c76-893c0b479322,20bba4df-8a16-5e63-b73e-951692d95379,n. (chemistry) a substance consisting of two or more substances mixed together (not in fixed proportions and not with chemical bonding),mixture,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
741a9cdc-90db-5d52-a3e5-0148b925b909,a68ce2b2-0e27-5c01-a8a4-9076bdc5ce8b,20bba4df-8a16-5e63-b73e-951692d95379,n. a solid substance in the form of tiny loose particles; a solid that has been pulverized,powder,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
e19b645e-9c20-541d-8d6b-37c3a2616f4f,d055c669-56e0-5222-b1a6-f3d6ccab2c70,20bba4df-8a16-5e63-b73e-951692d95379,n. the time yet to come,future,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
b906dffd-bf18-5b45-b781-0fd891c15c47,0c5346f0-a745-550e-aabd-8b17773a2df8,20bba4df-8a16-5e63-b73e-951692d95379,n. the specified day of the month,date,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
d420efdb-9671-548f-a64d-da1de8d954ca,b41c2bad-0bbf-5747-8fea-ae54694aac0f,20bba4df-8a16-5e63-b73e-951692d95379,n. a district of a city having some distinguishing character,quarter,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
598928af-fd21-5a81-a49b-34e66cac7532,0b3a0db9-0303-5703-8878-788c95a1f0fd,20bba4df-8a16-5e63-b73e-951692d95379,n. time for Earth to make a complete rotation on its axis,day,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
cfbbb9ec-0e1e-5536-b6ed-701430d9f938,b3ebeee2-0a6f-58c6-8cd3-19e342b79b6b,20bba4df-8a16-5e63-b73e-951692d95379,n. the latter part of the day (the period of decreasing daylight from late afternoon until nightfall),evening,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
5226992c-12b9-5513-a236-1fffde7f82d7,84ae3433-f7cc-5eac-beda-7a188392cfa3,20bba4df-8a16-5e63-b73e-951692d95379,n. the first month of the year; begins 10 days after the winter solstice,january,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
423c7b64-83a5-5832-b3c8-4297cb18fee5,fabe1a2b-cd07-5eb8-adfc-d6f9fd899a63,20bba4df-8a16-5e63-b73e-951692d95379,n. the last (12th) month of the year,december,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
8037cd42-cb6b-5d28-8d37-207814c19aa9,b81db754-b8f9-5437-9d5b-089cdd3fe398,20bba4df-8a16-5e63-b73e-951692d95379,n. a midday meal,lunch,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
fa81fe26-d3f9-57a7-a917-6d98c9084b60,a146b970-c8d7-58c0-a0cc-8a7115b737df,20bba4df-8a16-5e63-b73e-951692d95379,n. the flesh of animals (including fishes and birds and snails) used as food,meat,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
f6683d00-4984-56e3-a85c-7d1437b9bd29,3b2820e4-ec3f-537a-9286-e572972f2ce0,20bba4df-8a16-5e63-b73e-951692d95379,n. the second day of the week; the first working day,monday,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
779d5e89-257e-5baf-acae-932dc7775c48,739a3933-5176-5238-be47-d903e054c2ce,20bba4df-8a16-5e63-b73e-951692d95379,n. the seventh and last day of the week; observed as the Sabbath by Jews and some Christians,saturday,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
8ffd9160-5905-51cb-8eca-328d29d434b4,30f79cdc-ca30-5eb5-86bf-5afcb424f67f,20bba4df-8a16-5e63-b73e-951692d95379,n. a game played with rackets by two or four players who hit a ball back and forth over a net that divides the court,tennis,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
17150e51-278c-545a-b403-c283d8afd187,6c51adfa-b40e-531c-b453-e4bbd70a2824,20bba4df-8a16-5e63-b73e-951692d95379,n. the fifth day of the week; the fourth working day,thursday,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
b77dbedb-4a3a-55f4-b209-6fccd7fdd84a,58a83167-43d4-513a-8125-bcf01ced982f,20bba4df-8a16-5e63-b73e-951692d95379,n. the third day of the week; the second working day,tuesday,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
0cc09239-1123-50e3-b682-1b4ee263d986,cfaabacf-e1f6-5d88-858f-21b145cb9f80,20bba4df-8a16-5e63-b73e-951692d95379,n. a fractional monetary unit of several countries,cent,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
c3e0dd40-cb02-56e8-9d3e-1940fe9867ca,189595cf-9b98-5c55-872a-fb98169ba21c,20bba4df-8a16-5e63-b73e-951692d95379,n. a keyboard instrument that is played by depressing keys that cause hammers to strike tuned strings and produce sounds,piano,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
4560bc6f-5ed6-5700-a3cc-d83e598e7099,f292f6cf-f8ef-58a6-987d-ccb5a25c43b8,20bba4df-8a16-5e63-b73e-951692d95379,r. at an earlier place,above,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
84fef9ec-7c1d-56a3-aedc-71329505b822,559c79c5-f05f-5e7c-8341-c0fbf2a711b0,20bba4df-8a16-5e63-b73e-951692d95379,r. anew,again,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
2f1e219d-be25-589e-99e2-a46c6cf54430,785ac213-b7d3-5092-9d5d-5fd14f36b3af,20bba4df-8a16-5e63-b73e-951692d95379,"v. have a beginning, in a temporal, spatial, or evaluative sense",begin,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
fa782052-5882-5ba5-be73-ab1ac0e8b06c,355b8145-3468-52fa-ae3a-314d808f40ec,20bba4df-8a16-5e63-b73e-951692d95379,r. in the interval,between,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
4da48123-b720-5644-96c6-e4d721881aec,76c2c54c-3f68-508c-91cc-9b1954b83415,20bba4df-8a16-5e63-b73e-951692d95379,"v. come upon, as if by accident; meet with",find,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
823960a9-d704-57bb-b382-92276e10d3a3,b075897c-f76f-52c4-8625-d32b54226c92,20bba4df-8a16-5e63-b73e-951692d95379,n. people who are free,free,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
b0fee228-e06e-5c0c-b4a0-bbbc447f5621,c9cf3a8c-b238-50b6-a88e-3bdb89998688,20bba4df-8a16-5e63-b73e-951692d95379,n. a period of time equal to 1/24th of a day,hour,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
bd9b3215-c7e5-57ab-bb1a-f3ab4cad7ba9,d3442df1-686a-5146-9a7e-5a7164b6bcf3,20bba4df-8a16-5e63-b73e-951692d95379,n. following the third position; number four in a countable series,fourth,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
7a121055-ffc4-505d-b42d-76a196a0c1ff,ade1e1dd-d923-5229-9a92-523c2de2e623,20bba4df-8a16-5e63-b73e-951692d95379,n. the interval taken to complete one cycle of a regularly repeating phenomenon,period,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
bd2e361d-6c39-5c55-9ca6-d8868772c35b,ae62e74e-1296-553e-ac7a-d42b44dc18ae,20bba4df-8a16-5e63-b73e-951692d95379,n. a unit of time equal to 60 seconds or 1/60th of an hour,minute,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
f1b6e64d-8626-55cd-8874-858aac86c494,cf821326-26d6-551c-bb60-e7628509c138,20bba4df-8a16-5e63-b73e-951692d95379,n. a particular point in time,moment,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
f67ad6cb-501f-578b-a5ce-d9549c529a3d,d29e8191-a481-571c-ae1f-aa948a897fea,20bba4df-8a16-5e63-b73e-951692d95379,n. a message expressing an opinion based on incomplete evidence,guess,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
1d32548c-1207-59f1-b47a-d2dd0bad1b64,06985272-70c6-5323-a3ec-729931f3daf8,20bba4df-8a16-5e63-b73e-951692d95379,r. in or at this place; where the speaker or writer is,here,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
b9253f51-f697-5780-86d1-3378aff9b8d4,4b636331-fdf4-59cc-9989-cc0bff8f9aa2,20bba4df-8a16-5e63-b73e-951692d95379,n. a lofty level or position or degree,high,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
82158b5b-247e-53a8-957f-4300a9160d2c,d93af417-b5af-5cfe-8475-301163cad16e,20bba4df-8a16-5e63-b73e-951692d95379,a. not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered,new,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
2d93cc23-df0c-5873-9709-2a2d7046be6b,2add63d9-7d95-5e2c-8e59-13d7c219a7a8,20bba4df-8a16-5e63-b73e-951692d95379,a. not the same one or ones already mentioned or implied,other,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
e86878c1-b926-5928-a53c-5a83e8bec69f,f714faf9-f0cd-56c8-a33a-1d553c8f4422,20bba4df-8a16-5e63-b73e-951692d95379,n. a state of difficulty that needs to be resolved,problem,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
46b990b4-dbe4-5226-9ff5-85d3cf7c5b21,3cf80336-f43f-5803-a45d-288775d50c52,20bba4df-8a16-5e63-b73e-951692d95379,n. an instance of questioning,question,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
0bad2256-8be2-5cd4-99e0-1342a3b8ace4,8348e26d-7680-5a5d-a795-1ece5d6367c5,20bba4df-8a16-5e63-b73e-951692d95379,r. with rapid movements,quickly,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
5e305a70-f9ea-588a-a5fa-93ce126c52ba,77d741e0-938e-5fcd-8381-6c0667e4793e,20bba4df-8a16-5e63-b73e-951692d95379,v. interpret something that is written or printed,read,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
2459e4f0-a507-57c3-b692-784f7da4f66c,e28204c0-9325-53ef-b805-93895c154bce,20bba4df-8a16-5e63-b73e-951692d95379,r. to a very great extent or degree,so,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
97ed83e1-7cf7-5797-96cd-9e1eeaf288d2,6793290a-c3da-56c7-8167-5c7796e48c0f,20bba4df-8a16-5e63-b73e-951692d95379,"r. on certain occasions or in certain cases but not always; at other times for six months""",sometimes,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
121d8179-a265-5d52-b3ea-a7d0ec15b9d6,988bb8b7-990c-54b5-bcb4-0ef3cdf739ca,20bba4df-8a16-5e63-b73e-951692d95379,n. an edible emulsion of fat globules made by churning milk or cream; for cooking and table use,butter,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
683e6c62-742e-5751-8f61-5a23923386fc,8f8f5b4e-97c1-50be-bf13-0e5f7a43fbae,20bba4df-8a16-5e63-b73e-951692d95379,n. an outer garment that has sleeves and covers the body from shoulder down; worn outdoors,coat,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
f32d1e5d-f772-5f52-af03-6be1ff32272b,3d2650cf-f0eb-5019-bfa0-e26430f2b0bc,20bba4df-8a16-5e63-b73e-951692d95379,a being or having light colored skin and hair and usually blue or grey eyes,blonde,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
da3b5dbe-1228-50a5-9aca-cd2262c64124,f585a495-468c-543a-a905-c9365d702aef,20bba4df-8a16-5e63-b73e-951692d95379,n. a time unit of approximately 30 days,month,ECDICT local licensed dataset,Source-backed definition used to construct prototype practice content.,{},licensed,false
