id,sense_id,question_type_id,type_code,category,answer_form,word_id,example_id,stem,correct_answer,difficulty,is_active,generation_version,human_review,prompt_hint,translation_zh,expected_time_ms,question_type_key,is_context_hint,context_for_multiple_meaning
9b8118f1-a234-5063-b848-465bf855c870,12de099a-b401-5b0a-ab98-9c5893ee52fa,107,107,reading,keyboard,0092299b-5d58-5fbc-b483-461323aa2602,,Type the past participle for 'help'.,helped,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,帮助,18000,word_form,false,false
fdbbf96c-2f7c-5ef4-99cd-8df993b3af8a,12de099a-b401-5b0a-ab98-9c5893ee52fa,108,108,reading,option,0092299b-5d58-5fbc-b483-461323aa2602,c0d00aeb-e8b0-54e5-9830-2febdd58d18f,Choose the word that completes this sentence: Older children ___ with the housework.,help,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,大一点的孩子帮忙做家务。,15000,reading_comprehension,false,false
54e4bc97-cb59-5f82-b3fb-022b1adce191,819d1b9f-2dfb-576c-b3fc-237c007c878f,101,101,new_word,option,e408406a-e69c-56d8-b603-c6db80fbfdd9,,居住,live,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,居住,12000,meaning_choice,false,false
6cd57446-f5f8-56ce-8e16-4b6cf12b9f6c,819d1b9f-2dfb-576c-b3fc-237c007c878f,102,102,new_word,keyboard,e408406a-e69c-56d8-b603-c6db80fbfdd9,1c3c44f9-1bf9-5702-b331-6e97849b08df,My grandparents ___ in a quiet town.,live,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,我的祖父母住在一个安静的小镇。,18000,sentence_cloze_typing,false,false
fe00ee92-f959-5c88-a241-efbe11a77651,819d1b9f-2dfb-576c-b3fc-237c007c878f,103,103,listening,option,e408406a-e69c-56d8-b603-c6db80fbfdd9,,Listen to the tester and choose the word you hear.,live,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,居住,12000,listening_choice,false,false
75192627-51a3-5485-8393-a5c74c37b9cd,819d1b9f-2dfb-576c-b3fc-237c007c878f,104,104,listening,keyboard,e408406a-e69c-56d8-b603-c6db80fbfdd9,,Listen to the tester and type the word you hear.,live,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,居住,18000,listening_fill,false,false
c04f9a4b-0dd5-5d64-8fb7-1215418b6cb3,819d1b9f-2dfb-576c-b3fc-237c007c878f,105,105,speaking,option,e408406a-e69c-56d8-b603-c6db80fbfdd9,,Say this word aloud: live,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",居住,15000,speaking_repeat,false,false
d7695275-afb9-5b82-9ea6-9fcdfcce3aa9,819d1b9f-2dfb-576c-b3fc-237c007c878f,106,106,speaking,option,e408406a-e69c-56d8-b603-c6db80fbfdd9,,Say one short sentence using: live,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",居住,20000,open_speaking,false,false
a66157f9-bedf-5ed7-9bb5-073e4232d1fc,819d1b9f-2dfb-576c-b3fc-237c007c878f,107,107,reading,keyboard,e408406a-e69c-56d8-b603-c6db80fbfdd9,,Type the past for 'live'.,lived,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,居住,18000,word_form,false,false
bc4cd621-9e65-5f5e-9e5b-25c1077bf81d,819d1b9f-2dfb-576c-b3fc-237c007c878f,108,108,reading,option,e408406a-e69c-56d8-b603-c6db80fbfdd9,1c3c44f9-1bf9-5702-b331-6e97849b08df,Choose the word that completes this sentence: My grandparents ___ in a quiet town.,live,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,我的祖父母住在一个安静的小镇。,15000,reading_comprehension,false,false
65de8de2-34bc-56f2-bc5e-c576b04f46f3,4eec6b22-7589-5961-9701-51cfa1aafedc,101,101,new_word,option,52bbe1ba-dfe0-5682-8d28-d234dd92867d,,分享；共用,share,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,分享；共用,12000,meaning_choice,false,false
1247b944-a66d-56f1-b304-1453e738e604,4eec6b22-7589-5961-9701-51cfa1aafedc,102,102,new_word,keyboard,52bbe1ba-dfe0-5682-8d28-d234dd92867d,6c1dd7d5-fc02-56c0-8367-979ccf4a7e69,The sisters ___ a bedroom.,share,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,姐妹俩共用一间卧室。,18000,sentence_cloze_typing,false,false
bfe9ffa2-d67a-5351-8ae0-eaef81f88f55,4eec6b22-7589-5961-9701-51cfa1aafedc,103,103,listening,option,52bbe1ba-dfe0-5682-8d28-d234dd92867d,,Listen to the tester and choose the word you hear.,share,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,分享；共用,12000,listening_choice,false,false
7032fe6a-d7bf-58ba-a715-5cec10f20689,4eec6b22-7589-5961-9701-51cfa1aafedc,104,104,listening,keyboard,52bbe1ba-dfe0-5682-8d28-d234dd92867d,,Listen to the tester and type the word you hear.,share,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,分享；共用,18000,listening_fill,false,false
a57a4b57-07b9-540a-8583-85d1ff2fe78d,4eec6b22-7589-5961-9701-51cfa1aafedc,105,105,speaking,option,52bbe1ba-dfe0-5682-8d28-d234dd92867d,,Say this word aloud: share,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",分享；共用,15000,speaking_repeat,false,false
99209620-e8ee-5430-b16f-4e759927896b,4eec6b22-7589-5961-9701-51cfa1aafedc,106,106,speaking,option,52bbe1ba-dfe0-5682-8d28-d234dd92867d,,Say one short sentence using: share,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",分享；共用,20000,open_speaking,false,false
28acfcc0-2be1-5ccc-96dd-bc348d9f72f3,4eec6b22-7589-5961-9701-51cfa1aafedc,107,107,reading,keyboard,52bbe1ba-dfe0-5682-8d28-d234dd92867d,,Type the past participle for 'share'.,shared,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,分享；共用,18000,word_form,false,false
cb93474f-dcfc-578c-b6c6-0b6343e7f15b,4eec6b22-7589-5961-9701-51cfa1aafedc,108,108,reading,option,52bbe1ba-dfe0-5682-8d28-d234dd92867d,6c1dd7d5-fc02-56c0-8367-979ccf4a7e69,Choose the word that completes this sentence: The sisters ___ a bedroom.,share,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,姐妹俩共用一间卧室。,15000,reading_comprehension,false,false
78c43baa-be42-5077-b770-77ab91e04948,28173cca-fd95-5304-9bb6-3ddf5957ee80,101,101,new_word,option,09086ede-d825-5016-adae-e792304a9c4c,,拜访；看望,visit,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,拜访；看望,12000,meaning_choice,false,false
c31bb913-edc9-5ca8-b65b-48a6e63ce42f,28173cca-fd95-5304-9bb6-3ddf5957ee80,102,102,new_word,keyboard,09086ede-d825-5016-adae-e792304a9c4c,df505a2e-0215-5997-b97b-29d779f3b0ea,We ___ our relatives during the holidays.,visit,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,我们假期去看望亲戚。,18000,sentence_cloze_typing,false,false
0fac192a-1134-55c2-b8da-452bda04bc0b,28173cca-fd95-5304-9bb6-3ddf5957ee80,103,103,listening,option,09086ede-d825-5016-adae-e792304a9c4c,,Listen to the tester and choose the word you hear.,visit,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,拜访；看望,12000,listening_choice,false,false
e35daefa-eb11-526c-856f-8d687cbcdf13,28173cca-fd95-5304-9bb6-3ddf5957ee80,104,104,listening,keyboard,09086ede-d825-5016-adae-e792304a9c4c,,Listen to the tester and type the word you hear.,visit,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,拜访；看望,18000,listening_fill,false,false
7089dfaf-65c0-5ea6-9f4a-6dc8f59f7b37,28173cca-fd95-5304-9bb6-3ddf5957ee80,105,105,speaking,option,09086ede-d825-5016-adae-e792304a9c4c,,Say this word aloud: visit,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",拜访；看望,15000,speaking_repeat,false,false
7e4968a3-0474-59c9-bc94-3109bfdc8c82,28173cca-fd95-5304-9bb6-3ddf5957ee80,106,106,speaking,option,09086ede-d825-5016-adae-e792304a9c4c,,Say one short sentence using: visit,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",拜访；看望,20000,open_speaking,false,false
ad037055-d3da-5e44-96ef-2ab962c1fc17,28173cca-fd95-5304-9bb6-3ddf5957ee80,107,107,reading,keyboard,09086ede-d825-5016-adae-e792304a9c4c,,Type the past for 'visit'.,visited,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,拜访；看望,18000,word_form,false,false
b716fdee-a9fc-5e9a-9632-4676dca9df6e,28173cca-fd95-5304-9bb6-3ddf5957ee80,108,108,reading,option,09086ede-d825-5016-adae-e792304a9c4c,df505a2e-0215-5997-b97b-29d779f3b0ea,Choose the word that completes this sentence: We ___ our relatives during the holidays.,visit,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,我们假期去看望亲戚。,15000,reading_comprehension,false,false
509cf84a-6699-556e-975a-64386b7c2ce2,04c7333b-d3de-5584-8bde-2e79d26e259c,101,101,new_word,option,18803a68-ad85-586c-bd80-ae0dd86eaf5c,,见面；遇见,meet,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,见面；遇见,12000,meaning_choice,false,false
4ece247d-08a3-51f6-89ca-b99155d096d9,04c7333b-d3de-5584-8bde-2e79d26e259c,102,102,new_word,keyboard,18803a68-ad85-586c-bd80-ae0dd86eaf5c,706002d7-c9a4-5cae-8dad-51e4c47809ac,Our family will ___ at the restaurant tonight.,meet,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,我们全家今晚将在餐馆见面。,18000,sentence_cloze_typing,false,false
a6082de7-a341-5cf0-a78c-1fc2bfc9bb25,04c7333b-d3de-5584-8bde-2e79d26e259c,103,103,listening,option,18803a68-ad85-586c-bd80-ae0dd86eaf5c,,Listen to the tester and choose the word you hear.,meet,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,见面；遇见,12000,listening_choice,false,false
08607921-4ecc-5345-aaf3-b1cfb8ff6a9f,04c7333b-d3de-5584-8bde-2e79d26e259c,104,104,listening,keyboard,18803a68-ad85-586c-bd80-ae0dd86eaf5c,,Listen to the tester and type the word you hear.,meet,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,见面；遇见,18000,listening_fill,false,false
1da9e0ee-7a8c-5add-afa7-fbc7aa8e0961,04c7333b-d3de-5584-8bde-2e79d26e259c,105,105,speaking,option,18803a68-ad85-586c-bd80-ae0dd86eaf5c,,Say this word aloud: meet,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",见面；遇见,15000,speaking_repeat,false,false
c8f69d50-32bf-5b87-9911-7985e4964c52,04c7333b-d3de-5584-8bde-2e79d26e259c,106,106,speaking,option,18803a68-ad85-586c-bd80-ae0dd86eaf5c,,Say one short sentence using: meet,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",见面；遇见,20000,open_speaking,false,false
e8bd6602-1bf5-58bd-b419-161a124f0703,04c7333b-d3de-5584-8bde-2e79d26e259c,107,107,reading,keyboard,18803a68-ad85-586c-bd80-ae0dd86eaf5c,,Type the past for 'meet'.,met,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,见面；遇见,18000,word_form,false,false
a44452ea-fbb3-5ce1-8fa9-a442a41e1e15,04c7333b-d3de-5584-8bde-2e79d26e259c,108,108,reading,option,18803a68-ad85-586c-bd80-ae0dd86eaf5c,706002d7-c9a4-5cae-8dad-51e4c47809ac,Choose the word that completes this sentence: Our family will ___ at the restaurant tonight.,meet,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,我们全家今晚将在餐馆见面。,15000,reading_comprehension,false,false
6c7db291-e870-5411-964e-48e65276736a,9cccae4b-b7b3-5314-8da7-7391d887755a,101,101,new_word,option,ef3e4eec-660f-511a-9450-cb498b02f6f8,,关系,relationship,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,关系,12000,meaning_choice,false,false
cdf277b1-13c2-5212-b1c0-80f2c01a5d28,9cccae4b-b7b3-5314-8da7-7391d887755a,102,102,new_word,keyboard,ef3e4eec-660f-511a-9450-cb498b02f6f8,f056fc1d-f067-54d3-8a39-35a1e610b5b2,Trust builds a strong ___.,relationship,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,信任能建立牢固的关系。,18000,sentence_cloze_typing,false,false
97d5b8cd-3038-52ed-8805-b3613e80695d,9cccae4b-b7b3-5314-8da7-7391d887755a,103,103,listening,option,ef3e4eec-660f-511a-9450-cb498b02f6f8,,Listen to the tester and choose the word you hear.,relationship,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,关系,12000,listening_choice,false,false
bcef7e87-6c85-5467-af3e-ce1d6ad6605c,9cccae4b-b7b3-5314-8da7-7391d887755a,104,104,listening,keyboard,ef3e4eec-660f-511a-9450-cb498b02f6f8,,Listen to the tester and type the word you hear.,relationship,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,关系,18000,listening_fill,false,false
b79fcb18-cbb9-512f-b39f-3bea554b8e12,9cccae4b-b7b3-5314-8da7-7391d887755a,105,105,speaking,option,ef3e4eec-660f-511a-9450-cb498b02f6f8,,Say this word aloud: relationship,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",关系,15000,speaking_repeat,false,false
d569e438-9e20-540c-b197-5bec8300a5d5,9cccae4b-b7b3-5314-8da7-7391d887755a,106,106,speaking,option,ef3e4eec-660f-511a-9450-cb498b02f6f8,,Say one short sentence using: relationship,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",关系,20000,open_speaking,false,false
206bff1f-1de6-5fe8-9ac8-36332f8f2058,9cccae4b-b7b3-5314-8da7-7391d887755a,107,107,reading,keyboard,ef3e4eec-660f-511a-9450-cb498b02f6f8,,Type the plural for 'relationship'.,relationships,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,关系,18000,word_form,false,false
b9bb8773-6b97-56bc-a3bc-05f701c8240b,9cccae4b-b7b3-5314-8da7-7391d887755a,108,108,reading,option,ef3e4eec-660f-511a-9450-cb498b02f6f8,f056fc1d-f067-54d3-8a39-35a1e610b5b2,Choose the word that completes this sentence: Trust builds a strong ___.,relationship,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,信任能建立牢固的关系。,15000,reading_comprehension,false,false
8292d3a3-b4d7-5d21-9105-d4bc3e2da741,dfbbd175-590c-52bf-999a-4ad8d527b299,101,101,new_word,option,ff5c5a2b-0d1e-509e-b69a-f709b26e8e55,,记得；记住,remember,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,记得；记住,12000,meaning_choice,false,false
8db6b824-8956-5851-b13a-325c144cd53d,dfbbd175-590c-52bf-999a-4ad8d527b299,102,102,new_word,keyboard,ff5c5a2b-0d1e-509e-b69a-f709b26e8e55,ddc18988-5973-5662-8220-8884ce624ff1,___ to call your parents tonight.,remember,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,记得今晚给父母打电话。,18000,sentence_cloze_typing,false,false
2e7d8dc9-ce44-58d7-933c-2ce1d1ab2b22,dfbbd175-590c-52bf-999a-4ad8d527b299,103,103,listening,option,ff5c5a2b-0d1e-509e-b69a-f709b26e8e55,,Listen to the tester and choose the word you hear.,remember,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,记得；记住,12000,listening_choice,false,false
1233385c-f5da-541e-a202-04f087875597,dfbbd175-590c-52bf-999a-4ad8d527b299,104,104,listening,keyboard,ff5c5a2b-0d1e-509e-b69a-f709b26e8e55,,Listen to the tester and type the word you hear.,remember,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,记得；记住,18000,listening_fill,false,false
46e1cd16-0591-5690-abb3-1571ee283ac4,dfbbd175-590c-52bf-999a-4ad8d527b299,105,105,speaking,option,ff5c5a2b-0d1e-509e-b69a-f709b26e8e55,,Say this word aloud: remember,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",记得；记住,15000,speaking_repeat,false,false
d8edb360-c902-5501-9a3b-250f162284da,dfbbd175-590c-52bf-999a-4ad8d527b299,106,106,speaking,option,ff5c5a2b-0d1e-509e-b69a-f709b26e8e55,,Say one short sentence using: remember,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",记得；记住,20000,open_speaking,false,false
c9bd1bd8-cef5-54c3-8608-6eccf9d60fcd,dfbbd175-590c-52bf-999a-4ad8d527b299,107,107,reading,keyboard,ff5c5a2b-0d1e-509e-b69a-f709b26e8e55,,Type the past for 'remember'.,remembered,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,记得；记住,18000,word_form,false,false
d8e422c3-8858-5554-93e4-f14d23fbf3bf,dfbbd175-590c-52bf-999a-4ad8d527b299,108,108,reading,option,ff5c5a2b-0d1e-509e-b69a-f709b26e8e55,ddc18988-5973-5662-8220-8884ce624ff1,Choose the word that completes this sentence: ___ to call your parents tonight.,remember,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,记得今晚给父母打电话。,15000,reading_comprehension,false,false
ff79ea3e-fc52-5a99-aece-87c1a94e41cc,a2580559-3afa-52ce-ab17-e8d73a0014d3,101,101,new_word,option,840ea61d-9926-50cc-a9c6-78e42124dade,,知道；认识,know,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,知道；认识,12000,meaning_choice,false,false
70c9be37-4837-58a4-90d1-85feaaed651e,a2580559-3afa-52ce-ab17-e8d73a0014d3,102,102,new_word,keyboard,840ea61d-9926-50cc-a9c6-78e42124dade,f6744255-bc60-51c9-92a0-c86afcbad2b0,I ___ everyone in my family well.,know,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,我很了解家里的每个人。,18000,sentence_cloze_typing,false,false
23ce6d16-2902-56b9-a6f2-1cd5da43928d,a2580559-3afa-52ce-ab17-e8d73a0014d3,103,103,listening,option,840ea61d-9926-50cc-a9c6-78e42124dade,,Listen to the tester and choose the word you hear.,know,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,知道；认识,12000,listening_choice,false,false
d03fb7b5-44ff-532b-b227-52722655ecb9,a2580559-3afa-52ce-ab17-e8d73a0014d3,104,104,listening,keyboard,840ea61d-9926-50cc-a9c6-78e42124dade,,Listen to the tester and type the word you hear.,know,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,知道；认识,18000,listening_fill,false,false
f666f893-aee0-5a32-952d-0a4523fdcead,a2580559-3afa-52ce-ab17-e8d73a0014d3,105,105,speaking,option,840ea61d-9926-50cc-a9c6-78e42124dade,,Say this word aloud: know,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",知道；认识,15000,speaking_repeat,false,false
c420f19b-1576-59bf-9d72-656c671297fb,a2580559-3afa-52ce-ab17-e8d73a0014d3,106,106,speaking,option,840ea61d-9926-50cc-a9c6-78e42124dade,,Say one short sentence using: know,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",知道；认识,20000,open_speaking,false,false
39940d4a-ae13-5026-aa84-c55601602c47,a2580559-3afa-52ce-ab17-e8d73a0014d3,107,107,reading,keyboard,840ea61d-9926-50cc-a9c6-78e42124dade,,Type the past for 'know'.,knew,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,知道；认识,18000,word_form,false,false
affcb642-a4ec-5128-8907-df586bd078cb,a2580559-3afa-52ce-ab17-e8d73a0014d3,108,108,reading,option,840ea61d-9926-50cc-a9c6-78e42124dade,f6744255-bc60-51c9-92a0-c86afcbad2b0,Choose the word that completes this sentence: I ___ everyone in my family well.,know,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,我很了解家里的每个人。,15000,reading_comprehension,false,false
e3277aba-d76f-5f28-8a44-73c43dc6085d,c9ffc9fe-0c71-5d2d-9fb6-f3a5a48f31e9,101,101,new_word,option,fa87be24-490e-5e28-886f-d3b40cd3fe78,,友好的；令人愉快的,nice,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,友好的；令人愉快的,12000,meaning_choice,false,false
cde49541-bf31-5740-8425-4dc0d4ada16b,c9ffc9fe-0c71-5d2d-9fb6-f3a5a48f31e9,102,102,new_word,keyboard,fa87be24-490e-5e28-886f-d3b40cd3fe78,22761dcd-667a-561f-9b3f-464d3ea89333,Our new neighbor is very ___.,nice,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,我们的新邻居非常友好。,18000,sentence_cloze_typing,false,false
14b455c4-1bca-58ca-8b2b-ef71157dec56,c9ffc9fe-0c71-5d2d-9fb6-f3a5a48f31e9,103,103,listening,option,fa87be24-490e-5e28-886f-d3b40cd3fe78,,Listen to the tester and choose the word you hear.,nice,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,友好的；令人愉快的,12000,listening_choice,false,false
d7668924-2364-5edb-8b03-0c22b5f00426,c9ffc9fe-0c71-5d2d-9fb6-f3a5a48f31e9,104,104,listening,keyboard,fa87be24-490e-5e28-886f-d3b40cd3fe78,,Listen to the tester and type the word you hear.,nice,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,友好的；令人愉快的,18000,listening_fill,false,false
6cf21a11-bb17-579c-aef5-555e38a2a05d,c9ffc9fe-0c71-5d2d-9fb6-f3a5a48f31e9,105,105,speaking,option,fa87be24-490e-5e28-886f-d3b40cd3fe78,,Say this word aloud: nice,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",友好的；令人愉快的,15000,speaking_repeat,false,false
3f855fd3-714f-5b04-88a1-0cd96fc36fe7,c9ffc9fe-0c71-5d2d-9fb6-f3a5a48f31e9,106,106,speaking,option,fa87be24-490e-5e28-886f-d3b40cd3fe78,,Say one short sentence using: nice,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",友好的；令人愉快的,20000,open_speaking,false,false
439c7f0e-afa3-52f0-a6bf-250550e8008f,c9ffc9fe-0c71-5d2d-9fb6-f3a5a48f31e9,107,107,reading,keyboard,fa87be24-490e-5e28-886f-d3b40cd3fe78,,Type the comparative for 'nice'.,nicer,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,友好的；令人愉快的,18000,word_form,false,false
cd4bed1f-d40d-5114-ad97-2127e4ab3f8d,c9ffc9fe-0c71-5d2d-9fb6-f3a5a48f31e9,108,108,reading,option,fa87be24-490e-5e28-886f-d3b40cd3fe78,22761dcd-667a-561f-9b3f-464d3ea89333,Choose the word that completes this sentence: Our new neighbor is very ___.,nice,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,我们的新邻居非常友好。,15000,reading_comprehension,false,false
94f2d035-3947-578c-9c03-c1d0fecfeade,09d6b176-d0ed-5f51-a970-4380fe06c1ee,101,101,new_word,option,3a662548-5eab-5c4d-9acd-4fbf458f03ba,,善良的；体贴的,kind,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,善良的；体贴的,12000,meaning_choice,false,false
74d9cec6-605f-5411-944c-60aa0bea7ee0,09d6b176-d0ed-5f51-a970-4380fe06c1ee,102,102,new_word,keyboard,3a662548-5eab-5c4d-9acd-4fbf458f03ba,41c67837-a1ff-56ed-87a4-6e14e0d7b95d,It was ___ of her to help the child.,kind,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,她帮助那个孩子，真是善良。,18000,sentence_cloze_typing,false,false
af369119-5b46-5136-82ef-9df438641aae,09d6b176-d0ed-5f51-a970-4380fe06c1ee,103,103,listening,option,3a662548-5eab-5c4d-9acd-4fbf458f03ba,,Listen to the tester and choose the word you hear.,kind,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,善良的；体贴的,12000,listening_choice,false,false
6ddf0c5c-4b6a-59cc-afce-bd969aed6405,09d6b176-d0ed-5f51-a970-4380fe06c1ee,104,104,listening,keyboard,3a662548-5eab-5c4d-9acd-4fbf458f03ba,,Listen to the tester and type the word you hear.,kind,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,善良的；体贴的,18000,listening_fill,false,false
34a64f60-9a9c-5485-bd9c-5f305dfcc76b,09d6b176-d0ed-5f51-a970-4380fe06c1ee,105,105,speaking,option,3a662548-5eab-5c4d-9acd-4fbf458f03ba,,Say this word aloud: kind,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",善良的；体贴的,15000,speaking_repeat,false,false
1cb9814e-4076-5416-b292-15e20125cfd9,09d6b176-d0ed-5f51-a970-4380fe06c1ee,106,106,speaking,option,3a662548-5eab-5c4d-9acd-4fbf458f03ba,,Say one short sentence using: kind,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",善良的；体贴的,20000,open_speaking,false,false
567aca8b-bed0-5a79-9f2b-5a7848ed1a94,09d6b176-d0ed-5f51-a970-4380fe06c1ee,107,107,reading,keyboard,3a662548-5eab-5c4d-9acd-4fbf458f03ba,,Type the comparative for 'kind'.,kinder,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,善良的；体贴的,18000,word_form,false,false
637257e2-267e-5ce5-bc76-df967baac88a,09d6b176-d0ed-5f51-a970-4380fe06c1ee,108,108,reading,option,3a662548-5eab-5c4d-9acd-4fbf458f03ba,41c67837-a1ff-56ed-87a4-6e14e0d7b95d,Choose the word that completes this sentence: It was ___ of her to help the child.,kind,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,她帮助那个孩子，真是善良。,15000,reading_comprehension,false,false
e8c66896-aabb-5117-ba6f-db322a1c80bd,5b922210-27ca-57be-abda-0340508cbd33,101,101,new_word,option,20ae840a-5074-5bbb-9947-b9d46aa75b58,,尊重,respect,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,尊重,12000,meaning_choice,false,false
2a5a5cd5-4c3a-566f-b50a-f382282b773a,5b922210-27ca-57be-abda-0340508cbd33,102,102,new_word,keyboard,20ae840a-5074-5bbb-9947-b9d46aa75b58,32c4462f-e93c-5be7-ad5d-6daabb0e0b93,Children should ___ other people's feelings.,respect,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,孩子应该尊重他人的感受。,18000,sentence_cloze_typing,false,false
6d1a1df0-6d11-52ab-8273-b8b3556c7069,5b922210-27ca-57be-abda-0340508cbd33,103,103,listening,option,20ae840a-5074-5bbb-9947-b9d46aa75b58,,Listen to the tester and choose the word you hear.,respect,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,尊重,12000,listening_choice,false,false
1e2e5489-eac5-5081-9acd-6ec1b658118b,5b922210-27ca-57be-abda-0340508cbd33,104,104,listening,keyboard,20ae840a-5074-5bbb-9947-b9d46aa75b58,,Listen to the tester and type the word you hear.,respect,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,尊重,18000,listening_fill,false,false
a1a1da75-60bb-52e8-ad28-bfccd1fe4979,5b922210-27ca-57be-abda-0340508cbd33,105,105,speaking,option,20ae840a-5074-5bbb-9947-b9d46aa75b58,,Say this word aloud: respect,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",尊重,15000,speaking_repeat,false,false
7f36f865-cf26-509d-8ff5-001334bd5c61,5b922210-27ca-57be-abda-0340508cbd33,106,106,speaking,option,20ae840a-5074-5bbb-9947-b9d46aa75b58,,Say one short sentence using: respect,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",尊重,20000,open_speaking,false,false
9967c5e2-92ae-5b0a-9bfd-4e270edf3bfd,5b922210-27ca-57be-abda-0340508cbd33,107,107,reading,keyboard,20ae840a-5074-5bbb-9947-b9d46aa75b58,,Type the past participle for 'respect'.,respected,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,尊重,18000,word_form,false,false
