id,sense_id,sentence_en,translation_zh,target_span,origin,difficulty_band,source_id,review_status,human_review,audio_path,sort_order
acbe3615-8d7f-5be3-b0ab-0c966498d706,c9cf3a8c-b238-50b6-a88e-3bdb89998688,Please check the hour before class starts.,请在上课前检查这个hour。,hour,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
e91021ba-86b8-50e4-9d24-301f2547577e,d3442df1-686a-5146-9a7e-5a7164b6bcf3,The fourth is important for the campus project.,这个fourth对校园项目很重要。,fourth,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
82e8b426-ab84-5c3f-bf4f-62e43ea29cd2,d3442df1-686a-5146-9a7e-5a7164b6bcf3,Please check the fourth before class starts.,请在上课前检查这个fourth。,fourth,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
8f7ea9fd-ae20-50a6-8b41-34a9b5b6ed58,ade1e1dd-d923-5229-9a92-523c2de2e623,The period is important for the campus project.,这个period对校园项目很重要。,period,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
1b9dd8f8-3ed7-5181-a2e5-4ffcd97f268d,ade1e1dd-d923-5229-9a92-523c2de2e623,Please check the period before class starts.,请在上课前检查这个period。,period,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
c45bf7ee-1674-5dc0-b2b2-abe2ffcbbef6,ae62e74e-1296-553e-ac7a-d42b44dc18ae,The minute is important for the campus project.,这个minute对校园项目很重要。,minute,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
a0a69609-61f0-5d50-9d5a-d8b3db192952,ae62e74e-1296-553e-ac7a-d42b44dc18ae,Please check the minute before class starts.,请在上课前检查这个minute。,minute,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
81bcfd8c-bace-5202-9d5f-ac1c37a2200b,cf821326-26d6-551c-bb60-e7628509c138,The moment is important for the campus project.,这个moment对校园项目很重要。,moment,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
54cc6508-dbe6-5ad0-9ac9-7f8393844444,cf821326-26d6-551c-bb60-e7628509c138,Please check the moment before class starts.,请在上课前检查这个moment。,moment,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
f31723b5-96ff-55f9-9868-51d6698ee96e,d29e8191-a481-571c-ae1f-aa948a897fea,The guess is important for the campus project.,这个guess对校园项目很重要。,guess,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
519f887e-4459-5278-b208-5bdd1b092f9d,d29e8191-a481-571c-ae1f-aa948a897fea,Please check the guess before class starts.,请在上课前检查这个guess。,guess,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
5c4aaa76-637e-524c-9d88-1128d92e5ffd,06985272-70c6-5323-a3ec-729931f3daf8,She answered the question here during the tutorial.,她在辅导课上here回答了问题。,here,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
ed933529-eb9a-5a8a-81b7-c1c52bec1c2c,06985272-70c6-5323-a3ec-729931f3daf8,He explained the problem here to his group.,他向小组here解释了这个问题。,here,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
e0d0f48e-bd06-5332-8d72-429b0205879d,4b636331-fdf4-59cc-9989-cc0bff8f9aa2,The high answer was easy to understand.,这个high的答案很容易理解。,high,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
9ed17584-10c0-501d-b7c8-5387e67bad22,4b636331-fdf4-59cc-9989-cc0bff8f9aa2,Her tutor gave a high example in class.,她的导师在课上给了一个high的例子。,high,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
8fb08a00-685c-5541-aabb-fe5aa79668b9,d93af417-b5af-5cfe-8475-301163cad16e,The new answer was easy to understand.,这个new的答案很容易理解。,new,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
74319de8-e2c2-5b82-998f-d51f3941257a,d93af417-b5af-5cfe-8475-301163cad16e,Her tutor gave a new example in class.,她的导师在课上给了一个new的例子。,new,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
a09a27f9-a509-51cd-b47a-414a6b360a9c,2add63d9-7d95-5e2c-8e59-13d7c219a7a8,The other answer was easy to understand.,这个other的答案很容易理解。,other,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
eb9d8a87-e10b-545f-972a-309a91e8b4ef,2add63d9-7d95-5e2c-8e59-13d7c219a7a8,Her tutor gave a other example in class.,她的导师在课上给了一个other的例子。,other,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
052be83b-c955-5f0c-b1db-de6d1c3e479d,f714faf9-f0cd-56c8-a33a-1d553c8f4422,The problem is important for the campus project.,这个problem对校园项目很重要。,problem,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
f5e0158a-fccb-5e21-b192-b0179b3c4198,f714faf9-f0cd-56c8-a33a-1d553c8f4422,Please check the problem before class starts.,请在上课前检查这个problem。,problem,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
85ebf512-126f-575b-add3-97d035d8b55c,3cf80336-f43f-5803-a45d-288775d50c52,The question is important for the campus project.,这个question对校园项目很重要。,question,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
1b446966-f41b-5d47-b264-c89f176bd187,3cf80336-f43f-5803-a45d-288775d50c52,Please check the question before class starts.,请在上课前检查这个question。,question,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
66e9be2c-cba3-535e-a35a-b9200ca803cf,8348e26d-7680-5a5d-a795-1ece5d6367c5,She answered the question quickly during the tutorial.,她在辅导课上quickly回答了问题。,quickly,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
87042dee-cd6c-5808-85d1-5999129744f2,8348e26d-7680-5a5d-a795-1ece5d6367c5,He explained the problem quickly to his group.,他向小组quickly解释了这个问题。,quickly,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
4ae1cbb2-0265-5615-89fb-9cd23868faa6,77d741e0-938e-5fcd-8381-6c0667e4793e,Students need to read their ideas clearly.,学生需要清楚地read他们的想法。,read,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
1cdd968e-fa4d-5ad8-af57-297e15492fa7,77d741e0-938e-5fcd-8381-6c0667e4793e,I will read the answer after the lecture.,我会在讲座后read这个答案。,read,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
179f7e08-a16d-5d2d-871e-c09a9221af47,e28204c0-9325-53ef-b805-93895c154bce,She answered the question so during the tutorial.,她在辅导课上so回答了问题。,so,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
44b1e714-513d-5dad-942e-e2ea4cfe84f9,e28204c0-9325-53ef-b805-93895c154bce,He explained the problem so to his group.,他向小组so解释了这个问题。,so,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
9c13e8b1-e191-55b8-88d8-3fe6029efec6,6793290a-c3da-56c7-8167-5c7796e48c0f,She answered the question sometimes during the tutorial.,她在辅导课上sometimes回答了问题。,sometimes,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
4f79096b-549d-5684-bb29-e585f32b71c0,6793290a-c3da-56c7-8167-5c7796e48c0f,He explained the problem sometimes to his group.,他向小组sometimes解释了这个问题。,sometimes,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
40b36d35-7d02-5dcc-b798-9f542dae9e4c,988bb8b7-990c-54b5-bcb4-0ef3cdf739ca,The butter is important for the campus project.,这个butter对校园项目很重要。,butter,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
6ea74716-4325-5f48-8719-e4145cb051f6,988bb8b7-990c-54b5-bcb4-0ef3cdf739ca,Please check the butter before class starts.,请在上课前检查这个butter。,butter,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
44005b80-9404-52c1-ba97-cf1521741c0d,8f8f5b4e-97c1-50be-bf13-0e5f7a43fbae,The coat is important for the campus project.,这个coat对校园项目很重要。,coat,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
65884cea-54d2-575f-a3c1-14fdf20d90c3,8f8f5b4e-97c1-50be-bf13-0e5f7a43fbae,Please check the coat before class starts.,请在上课前检查这个coat。,coat,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
e1594d13-bcc8-54a5-b46c-bc6ab53cdc61,3d2650cf-f0eb-5019-bfa0-e26430f2b0bc,The blonde answer was easy to understand.,这个blonde的答案很容易理解。,blonde,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
4de02196-823e-5830-97f7-5792861bbab5,3d2650cf-f0eb-5019-bfa0-e26430f2b0bc,Her tutor gave a blonde example in class.,她的导师在课上给了一个blonde的例子。,blonde,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
b14c5590-e2d5-5f99-b808-959ac9d6e582,f585a495-468c-543a-a905-c9365d702aef,The month is important for the campus project.,这个month对校园项目很重要。,month,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
93d6f986-d143-5834-9f06-3b6f87799543,f585a495-468c-543a-a905-c9365d702aef,Please check the month before class starts.,请在上课前检查这个month。,month,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
d766017a-95f5-5378-88fd-aeb198f19c92,2981eee0-01ad-57d8-ad5d-3ba487ea5d2f,The night is important for the campus project.,这个night对校园项目很重要。,night,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
73d07cfc-4227-5a9a-8c83-7fc9bbe1fb2e,2981eee0-01ad-57d8-ad5d-3ba487ea5d2f,Please check the night before class starts.,请在上课前检查这个night。,night,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
a43948fc-71d0-5981-a9cc-4472f317a28c,0c3bae0b-16d5-5677-a0fd-0b4f744cab6f,The october is important for the campus project.,这个october对校园项目很重要。,october,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
05da3bb5-eb27-5144-be8d-84a981f38008,0c3bae0b-16d5-5677-a0fd-0b4f744cab6f,Please check the october before class starts.,请在上课前检查这个october。,october,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
bf6863e5-920c-544b-8261-8085ecb1a022,b40db746-de69-580e-a91f-673ca4ab8550,The november is important for the campus project.,这个november对校园项目很重要。,november,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
d93c2751-b3f2-5a00-ab31-5773eb8f0ad8,b40db746-de69-580e-a91f-673ca4ab8550,Please check the november before class starts.,请在上课前检查这个november。,november,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
4f260520-2677-55ac-9916-ebbcb1a9a8a9,c012cbfb-f663-5807-932f-b03912309776,The wednesday is important for the campus project.,这个wednesday对校园项目很重要。,wednesday,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
bf8033f0-67e5-5d27-8718-f12450c8c2d8,c012cbfb-f663-5807-932f-b03912309776,Please check the wednesday before class starts.,请在上课前检查这个wednesday。,wednesday,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
aa90e95c-24e0-5199-ac12-50aac919f5d4,d6a265f0-2726-5d49-9fd6-372a87baa8d4,The weekend is important for the campus project.,这个weekend对校园项目很重要。,weekend,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
3f4b2b40-46ce-5bd1-8d8c-c10e1288a9c2,d6a265f0-2726-5d49-9fd6-372a87baa8d4,Please check the weekend before class starts.,请在上课前检查这个weekend。,weekend,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
f2226e8f-6650-5856-9dfe-682abbec9413,3882ca19-b424-5296-a7b1-da9bd820a3ce,The morning is important for the campus project.,这个morning对校园项目很重要。,morning,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
4ad92ea5-5a8c-5a17-8d2a-a0d7ab3a7c33,3882ca19-b424-5296-a7b1-da9bd820a3ce,Please check the morning before class starts.,请在上课前检查这个morning。,morning,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
2095e89f-e870-5eb2-afc7-1c16a26ae67f,b1fbb500-a960-5d30-8622-effdd928b41c,The past answer was easy to understand.,这个past的答案很容易理解。,past,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
9e5f415a-6639-588f-bfc1-4ae40b0b60c7,b1fbb500-a960-5d30-8622-effdd928b41c,Her tutor gave a past example in class.,她的导师在课上给了一个past的例子。,past,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
9c46f141-d94f-5022-922f-6dcd30142e41,d09a111f-8f75-5307-8e45-440b1cc2630d,She answered the question today during the tutorial.,她在辅导课上today回答了问题。,today,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
a308bb44-eddb-575b-a721-a8a9c33799a3,d09a111f-8f75-5307-8e45-440b1cc2630d,He explained the problem today to his group.,他向小组today解释了这个问题。,today,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
0159c2af-4336-5d92-8a6c-f365ca3af980,ae249a22-3a8d-5841-8b45-141f4e0c1a5b,She answered the question tonight during the tutorial.,她在辅导课上tonight回答了问题。,tonight,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
b4f413d4-e1f9-505a-a7a7-97bc8a8406b6,ae249a22-3a8d-5841-8b45-141f4e0c1a5b,He explained the problem tonight to his group.,他向小组tonight解释了这个问题。,tonight,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
69fa9193-3d1f-511b-8cca-5894dd8d1de5,583bc6c6-d335-5c22-acc6-14931454dcc0,The cooking is important for the campus project.,这个cooking对校园项目很重要。,cooking,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
f77f30ab-a60a-5f48-a38f-9a0ea0b77591,583bc6c6-d335-5c22-acc6-14931454dcc0,Please check the cooking before class starts.,请在上课前检查这个cooking。,cooking,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
0e39424a-7bf7-58e0-9738-8ddca62eb669,167cf813-bc85-59c1-9283-864ae30cdc05,The dancer is important for the campus project.,这个dancer对校园项目很重要。,dancer,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
b1fd0e37-3c45-5472-bf2a-b02861efbb6e,167cf813-bc85-59c1-9283-864ae30cdc05,Please check the dancer before class starts.,请在上课前检查这个dancer。,dancer,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
17de1682-76b6-5c3c-9b68-b77e6a316597,d81b8d64-199f-5e89-bc32-968ec3d5e1da,Students need to follow their ideas clearly.,学生需要清楚地follow他们的想法。,follow,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
b3d90201-da9a-57ed-93cc-d40170f0edbc,d81b8d64-199f-5e89-bc32-968ec3d5e1da,I will follow the answer after the lecture.,我会在讲座后follow这个答案。,follow,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
94b057e2-99a2-59e1-9ebd-78ae2626a3ff,1f4dc9cc-368f-5571-a687-2f3fcdc7ef0c,The girlfriend is important for the campus project.,这个girlfriend对校园项目很重要。,girlfriend,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
aa33f683-5d64-582d-8361-b16b1e4d5b3b,1f4dc9cc-368f-5571-a687-2f3fcdc7ef0c,Please check the girlfriend before class starts.,请在上课前检查这个girlfriend。,girlfriend,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
7a2ca878-a569-5e35-b659-3fe70a54a06c,dbfa4f34-1295-5f80-abe8-5e031c8cd4a5,The gym is important for the campus project.,这个gym对校园项目很重要。,gym,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
59c74d09-b242-5692-b09f-379bc21b0557,dbfa4f34-1295-5f80-abe8-5e031c8cd4a5,Please check the gym before class starts.,请在上课前检查这个gym。,gym,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
a371b809-b015-542b-8277-de506815e151,a23ec09f-3b7d-5ae9-a19a-e944a91b456b,The homework is important for the campus project.,这个homework对校园项目很重要。,homework,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
d96c55b6-6198-5ed9-b5d4-f8780b7e8268,a23ec09f-3b7d-5ae9-a19a-e944a91b456b,Please check the homework before class starts.,请在上课前检查这个homework。,homework,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
f32d6607-9dd9-5551-9b0d-37053e0fae19,b6ddb86b-7233-5e30-a12f-891172d8300f,Students need to lose their ideas clearly.,学生需要清楚地lose他们的想法。,lose,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
817c3a58-c780-5497-92ad-bd5ffe4873aa,b6ddb86b-7233-5e30-a12f-891172d8300f,I will lose the answer after the lecture.,我会在讲座后lose这个答案。,lose,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
79553f86-ec23-52d7-960a-35d0231d1f5f,97bfe194-290e-5ac1-afc4-a69793d59e85,The mile is important for the campus project.,这个mile对校园项目很重要。,mile,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
a4bffbaa-aede-5853-ae24-788962c91553,97bfe194-290e-5ac1-afc4-a69793d59e85,Please check the mile before class starts.,请在上课前检查这个mile。,mile,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
884025af-e228-54bc-a05c-5914fa42541a,557b7290-85ec-52d1-bf0d-157d2c89afcc,The success is important for the campus project.,这个success对校园项目很重要。,success,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
2943a779-c435-525a-b5ed-2810ea471adc,557b7290-85ec-52d1-bf0d-157d2c89afcc,Please check the success before class starts.,请在上课前检查这个success。,success,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
790626b2-6f7a-5973-842a-137f668576e8,a9d79d7c-8324-5ff3-8175-910dc4f10eb2,The swimming is important for the campus project.,这个swimming对校园项目很重要。,swimming,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
a2a28b4b-a8c0-55d7-9edc-6056127054a2,a9d79d7c-8324-5ff3-8175-910dc4f10eb2,Please check the swimming before class starts.,请在上课前检查这个swimming。,swimming,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
53ad173f-2f94-5a99-81e0-a068f7ec2557,d0306d30-887a-5270-bd52-0b2b3364ae70,The taxi is important for the campus project.,这个taxi对校园项目很重要。,taxi,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
0a7d633f-0769-55fa-9878-34139988fefd,d0306d30-887a-5270-bd52-0b2b3364ae70,Please check the taxi before class starts.,请在上课前检查这个taxi。,taxi,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
5beccaa6-4482-5ee6-a34d-920e351b8595,2b32d342-8725-5038-af81-5de6e0da4f49,The cow is important for the campus project.,这个cow对校园项目很重要。,cow,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
825348c4-cb7e-5da3-9886-c3c2ee4867f4,2b32d342-8725-5038-af81-5de6e0da4f49,Please check the cow before class starts.,请在上课前检查这个cow。,cow,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
865652b8-f2fe-55a2-94a4-0fa757497ff4,63b7850a-a249-55ba-8b04-dadd4970361e,The meaning is important for the campus project.,这个meaning对校园项目很重要。,meaning,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
c8e734f3-9e71-5984-a08c-15fcde9ddb65,63b7850a-a249-55ba-8b04-dadd4970361e,Please check the meaning before class starts.,请在上课前检查这个meaning。,meaning,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
3a7a4c4a-2594-52be-ab66-638afffba478,70011940-cd3e-5889-97cc-bc4d67110216,She answered the question down during the tutorial.,她在辅导课上down回答了问题。,down,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
cda9ad4b-cb09-5fa1-8048-68af5e07d85d,70011940-cd3e-5889-97cc-bc4d67110216,He explained the problem down to his group.,他向小组down解释了这个问题。,down,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
ed4655bd-430d-55d2-8f4b-f5c494fc0779,5fd01b4b-3360-5db9-8445-c113ce428e1f,The chicken is important for the campus project.,这个chicken对校园项目很重要。,chicken,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
3bb19cdd-6619-5e7d-8ead-5a15e17086e7,5fd01b4b-3360-5db9-8445-c113ce428e1f,Please check the chicken before class starts.,请在上课前检查这个chicken。,chicken,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
8f28b923-d609-516e-8bc7-811cd0eaf25f,5253aaae-0ba1-570d-a992-8c4c3a2273c0,The week is important for the campus project.,这个week对校园项目很重要。,week,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
7f3b2f26-2905-5695-b50b-43cf1e96558b,5253aaae-0ba1-570d-a992-8c4c3a2273c0,Please check the week before class starts.,请在上课前检查这个week。,week,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
6324500f-6266-56c2-a5d1-ca7c0cbb03ab,e9693a69-b60f-5953-8a70-ef3e0524019a,The year is important for the campus project.,这个year对校园项目很重要。,year,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
ac1bb90f-e307-51ab-91d8-00a8e3fa40d4,e9693a69-b60f-5953-8a70-ef3e0524019a,Please check the year before class starts.,请在上课前检查这个year。,year,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
5d1e329f-c281-54e4-8f48-b8b3cee1f850,317b09e3-d176-5cf0-be2c-7d34b3f2aa7a,She answered the question yesterday during the tutorial.,她在辅导课上yesterday回答了问题。,yesterday,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
c28a8553-ac2e-5594-9203-d8f05751babe,317b09e3-d176-5cf0-be2c-7d34b3f2aa7a,He explained the problem yesterday to his group.,他向小组yesterday解释了这个问题。,yesterday,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
54acf07c-1589-547d-8fab-8ea2239d0592,1623d2a0-dd81-5a0c-9c16-b4dc65b9d45f,The birthday is important for the campus project.,这个birthday对校园项目很重要。,birthday,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
d4694dd7-511e-5d2a-9422-46f90a7e739a,1623d2a0-dd81-5a0c-9c16-b4dc65b9d45f,Please check the birthday before class starts.,请在上课前检查这个birthday。,birthday,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
dbb53165-b081-551a-be42-e518111e6f92,c6676fca-fced-56dc-8b42-d42571921398,She answered the question tomorrow during the tutorial.,她在辅导课上tomorrow回答了问题。,tomorrow,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
e2a26dda-2980-5e0d-ac85-6a5126a6b1f2,c6676fca-fced-56dc-8b42-d42571921398,He explained the problem tomorrow to his group.,他向小组tomorrow解释了这个问题。,tomorrow,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
39840850-e73b-549a-b1c8-f0c992be8623,ffb22291-f56d-5738-9ea9-e9b8878b6cb1,The winter is important for the campus project.,这个winter对校园项目很重要。,winter,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
b7975611-1204-51b4-9e1a-03434716ef9b,ffb22291-f56d-5738-9ea9-e9b8878b6cb1,Please check the winter before class starts.,请在上课前检查这个winter。,winter,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
085bb882-d46f-5e98-9165-cbb1731a117f,14e33a78-204b-5c83-ba3b-45f532f80d44,The century is important for the campus project.,这个century对校园项目很重要。,century,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
e20235a2-b612-5dfe-9e54-05244df4a9e8,14e33a78-204b-5c83-ba3b-45f532f80d44,Please check the century before class starts.,请在上课前检查这个century。,century,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
024c6b80-51df-55cb-a063-90763b3cc422,6fc2692d-0d27-57d8-b3e9-bc09f64b4151,The daily answer was easy to understand.,这个daily的答案很容易理解。,daily,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
dbfc7527-0a72-5645-96bb-3ea6dac0d139,6fc2692d-0d27-57d8-b3e9-bc09f64b4151,Her tutor gave a daily example in class.,她的导师在课上给了一个daily的例子。,daily,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
c9f414e4-7d66-5cd9-ba33-cac77f12eeb4,264dc561-a501-52b4-a46f-9e20c549eace,I have lived here since 2020.,我从2020年起就一直住在这里。,since,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
5a23ec4d-89b2-5ca8-a715-d9d45dbb318b,264dc561-a501-52b4-a46f-9e20c549eace,I noticed since in the reading passage.,我在阅读文章中注意到了since。,since,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,2
1dae09b0-3067-52f6-8612-97c4c6552c50,9dace02c-7e1f-5021-842e-bb8e662cb2f0,The calendar is important for the campus project.,这个calendar对校园项目很重要。,calendar,ai_generated_from_sources,4.0,20bba4df-8a16-5e63-b73e-951692d95379,approved,false,,1
