id,word_id,part_of_speech,sense_number,definition_en,definition_zh,vocabulary_role,difficulty_band,cefr_level,register,is_primary,source_id,human_review,review_status
8f8f5b4e-97c1-50be-bf13-0e5f7a43fbae,8f1b0ee4-cf05-5099-9e62-20be5658471b,n.,1,an outer garment that has sleeves and covers the body from shoulder down; worn outdoors,外套,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
3d2650cf-f0eb-5019-bfa0-e26430f2b0bc,31825379-af3e-56e8-bf55-56d894441f8a,adj.,1,being or having light colored skin and hair and usually blue or grey eyes,(头发)亚麻色的；淡色的；白肤金发碧眼的,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
f585a495-468c-543a-a905-c9365d702aef,1a73b8ee-67a8-5d80-b11e-0300f43855e2,n.,1,a time unit of approximately 30 days,月,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
2981eee0-01ad-57d8-ad5d-3ba487ea5d2f,9fdee872-919b-5ad2-a79f-42f24b4bd059,n.,1,the time after sunset and before sunrise while it is dark outside,夜；夜晚；晚上,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
0c3bae0b-16d5-5677-a0fd-0b4f744cab6f,271cf257-8d16-525e-8e01-9e7647f83429,n.,1,the month following September and preceding November,十月,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
b40db746-de69-580e-a91f-673ca4ab8550,a2adc10f-266b-5923-a6e0-21c7570ccc4f,n.,1,the month following October and preceding December,十一月,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
c012cbfb-f663-5807-932f-b03912309776,33346da9-c372-5abf-84ef-6800a66b46e4,n.,1,the fourth day of the week; the third working day,星期三,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
d6a265f0-2726-5d49-9fd6-372a87baa8d4,069c020c-c292-506c-9432-66d8f6d3ec3d,n.,1,a time period usually extending from Friday night through Sunday; more loosely defined as any period of successive days including one and only one Sunday,周末；周末休假,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
3882ca19-b424-5296-a7b1-da9bd820a3ce,e80f7905-d022-54c6-877b-cd5753e354b2,n.,1,the time period between dawn and noon,早晨；早上；初期,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
b1fbb500-a960-5d30-8622-effdd928b41c,721a4b84-312b-5b7c-9980-373ca52bcdbe,adj.,1,earlier than the present time; no longer current,过去的；结束的；卸任的,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
d09a111f-8f75-5307-8e45-440b1cc2630d,0fb8e674-d05a-5313-ac3e-d1c46d3c8926,adv.,1,on this day as distinct from yesterday or tomorrow,今天；当今,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
ae249a22-3a8d-5841-8b45-141f4e0c1a5b,4d5dd524-5a90-565f-9c4b-238f2d37cd46,adv.,1,during the night of the present day,今晚；今夜,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
583bc6c6-d335-5c22-acc6-14931454dcc0,c537acf6-d936-5f79-859e-f18fe1d30faf,n.,1,the act of preparing something (as food) by the application of heat,烹饪,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
167cf813-bc85-59c1-9283-864ae30cdc05,7fa95e02-43e9-5681-9563-4d74139695d2,n.,1,a performer who dances professionally,舞蹈演员；跳舞者,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
d81b8d64-199f-5e89-bc32-968ec3d5e1da,e8004c47-1991-5368-b200-2084e96a29fe,v.,1,"to travel behind, go after, come after",跟随；沿行；遵循,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
1f4dc9cc-368f-5571-a687-2f3fcdc7ef0c,fdc29ca5-def4-5992-b08b-6c4d2fbe41bc,n.,1,any female friend,女朋友,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
dbfa4f34-1295-5f80-abe8-5e031c8cd4a5,c7e0c2b2-e6e2-5054-9715-12ae2b97c896,n.,1,athletic facility equipped for sports or physical training,+体育馆；体育训练；体育课,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
a23ec09f-3b7d-5ae9-a19a-e944a91b456b,15d89056-96ba-590a-8ca9-b2310562152e,n.,1,preparatory school work done outside school (especially at home),家庭作业；家里做的工作,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
b6ddb86b-7233-5e30-a12f-891172d8300f,dc6cc839-0230-53e3-9c77-20cc118e29b8,v.,1,"fail to keep or to maintain; cease to have, either physically or in an abstract sense",遗失；损失；丢失,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
97bfe194-290e-5ac1-afc4-a69793d59e85,b0da1aa9-ded2-537c-b243-a5a4c002b13e,n.,1,"a unit of length equal to 1,760 yards or 5,280 feet; exactly 1609.344 meters",英里；很大距离,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
557b7290-85ec-52d1-bf0d-157d2c89afcc,746dedf3-652b-5e61-b115-c94c3e6e2bd8,n.,1,an event that accomplishes its intended purpose,成功；成就；胜利,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
a9d79d7c-8324-5ff3-8175-910dc4f10eb2,b4dd67fb-5a01-52c4-b03c-6995749fc687,n.,1,the act of swimming,游泳；眩晕,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
d0306d30-887a-5270-bd52-0b2b3364ae70,406fa437-d0c1-5c02-b32a-29028c9e23f1,n.,1,the English expression meaning “出租车”,出租车,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
2b32d342-8725-5038-af81-5de6e0da4f49,b6042e5b-1958-59d8-aefc-0550843c9fef,n.,1,"female of domestic cattle: ""`moo-cow' is a child's term""",母牛；母兽,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
63b7850a-a249-55ba-8b04-dadd4970361e,c2604269-5b38-598e-b16c-5b6c5a5b9b81,n.,1,the message that is intended or expressed or signified,意义；含义；目的,general_ielts,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
70011940-cd3e-5889-97cc-bc4d67110216,bac9710e-f4f6-5800-823d-6fa1394664b3,adv.,1,the English expression meaning “下；下去；降下”,下；下去；降下,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
5fd01b4b-3360-5db9-8445-c113ce428e1f,adf78098-c95d-5738-b089-26f6e7654ac2,n.,1,the flesh of a chicken used for food,小鸡；鸡肉,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
5253aaae-0ba1-570d-a992-8c4c3a2273c0,e68ce684-3d02-5ac5-892c-633f51751035,n.,1,any period of seven consecutive days,星期；周,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
e9693a69-b60f-5953-8a70-ef3e0524019a,b3d21440-88da-5e41-9487-b00d089a5470,n.,1,a period of time containing 365 (or 366) days,年；年度；年龄,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
317b09e3-d176-5cf0-be2c-7d34b3f2aa7a,f6817590-5505-502e-9bcd-92c709741571,adv.,1,on the day preceding today,昨天,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
1623d2a0-dd81-5a0c-9c16-b4dc65b9d45f,f83b8773-e54b-5c15-8239-e29d5ae7b949,n.,1,an anniversary of the day on which a person was born (or the celebration of it),生日,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
c6676fca-fced-56dc-8b42-d42571921398,8bd1b57a-cdeb-577d-afa6-9a4dcb4bc4d7,adv.,1,"the next day, the day after, following the present day",明天；未来地,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
ffb22291-f56d-5738-9ea9-e9b8878b6cb1,cfcdc0ed-109c-5f81-9955-430e17782f96,n.,1,the coldest season of the year; in the northern hemisphere it extends from the winter solstice to the vernal equinox,冬季；萧条期；衰退期,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
14e33a78-204b-5c83-ba3b-45f532f80d44,581a672f-798b-5bc1-8d13-221a305a1f55,n.,1,a period of 100 years,世纪；百年,general_ielts,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
6fc2692d-0d27-57d8-b3e9-bc09f64b4151,ea26f9cf-2612-51eb-8b2b-3be312537dc9,adj.,1,of or belonging to or occurring every day,每日的；日常的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
264dc561-a501-52b4-a46f-9e20c549eace,ddde27a5-bee3-5411-a790-072ca10440a8,conj.,1,because; or from a past time until now,因为；自从,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
9dace02c-7e1f-5021-842e-bb8e662cb2f0,4bb59444-f760-59ee-8651-a7aa4df74106,n.,1,a system of timekeeping that defines the beginning and length and divisions of the year,日历；日程表,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
63cc3dcf-c3d8-57d6-9b77-1aad9db4ce36,1879a56a-ce64-512f-8a41-a5303db4a06b,n.,1,a period of 10 years,十年；十,general_ielts,4.0,B1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
5578e42b-594d-571d-8b26-a9997c2570be,9dcc61cd-f618-52fb-96fa-98a4528348f2,adv.,1,at the same time but in another place,同时；于此时,foundation,4.0,B1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
6432c9c6-0482-5130-b617-4aec7677c17d,c3a93d99-6a8e-5e25-8b42-f5a16905eaa7,v.,1,"move toward, travel toward something or somebody or approach something or somebody",过来；来；到达,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
4093af94-c233-5368-96f6-e1e22cffb2de,f7ab94e4-1caa-5c3f-9aae-b44ee5f7731d,v.,1,"cause to have, in the abstract sense or physical sense",给；授予；供给,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
e2d02ced-5907-5338-8203-340ae20ddf61,35b92f61-ff18-53a7-a6a8-e957d309d12e,v.,1,follow a procedure or take a course,去；走；达到,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
fb248f09-349b-5ff7-b97f-0d5c8ed84a2d,36750ca1-8987-5e0a-9dc6-fbe372a43200,v.,1,make it possible through a specific action or lack of action for something to happen,让；假设；出租,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
89178863-5ffe-5ca7-a505-281aea4f35f9,fd84058e-6131-5f67-8980-b86aebba91eb,v.,1,engage in,制造；安排；创造,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
4880afa1-cb9f-5a7f-a680-53958fd6bd79,890ba582-0706-5a38-9bd3-0f824efdf42c,v.,1,carry out,拿；取；抓,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
11bb3b28-49db-57aa-b5ec-aecdad952d50,a1121a72-931a-5e46-ae36-17f929f34a3f,adj.,1,relatively deep or strong; affecting one deeply,深的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
36878995-ebd1-58fd-bf51-745df31f0e27,e39e0b36-959f-569e-80ee-6bbd57feb87a,adv.,1,after a negative statement used as an intensive meaning something like `likewise' or `also',(两者之中)任一的；(两者之中)各一的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
3448d8a0-8e91-5c22-aaa5-eb34707d94cb,645e6102-f199-5131-b2b0-d0b31fdf0d84,v.,1,"move with force, ""He pushed the table into a corner""",推；推动；使伸出,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
23c960fc-1c2c-5817-8ec8-8c107dafc3a3,70b01a8e-0c07-554f-94d3-b135986b5bf7,v.,1,get something; come into possession of,收到；接到；得到,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
566eae61-75d1-50fd-8cbd-be020691dd1b,4e61fcf3-a3c6-56a8-8998-5ed66a8ce9a1,v.,1,appear to exist,象是；似乎,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
5448e1ab-c2c7-54aa-ac72-29f8f7371be3,a793bc52-2540-5dd5-965a-6c118338164f,n.,1,term of address for a man,先生；阁下,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
119b2a62-c01e-59ca-8483-757b06e98585,1688eaa0-0a6c-5dcb-8837-66f6cccdfdaa,conj.,1,the English expression meaning “当...的时候；虽然”,当...的时候；虽然,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
e9067b0b-7c1b-5e1b-8f99-c65bfd0b40bd,3055bde6-8c90-5961-a158-4bbe29877837,n.,1,a container; usually has a lid,(贮存谷物等的)容器；箱子,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
bbb00024-5110-5ea9-a4e3-017a4603dcf4,7a5c6e81-7686-5ce9-869b-55cde2f2f71d,n.,1,a portable computer small enough to use in your lap,laptop,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
0f8db80b-56be-5d99-8f30-903134d72922,bc31a8b7-9b0e-5917-9ddb-96f1dd4fa925,exclam.,1,"An exclamation, expressive of surprise, pity, complaint",啊；哈,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
aa489b16-142a-5d64-8aa4-8f9f4cd4507a,30b3c676-4270-5b2e-a928-e71974e02709,n.,1,a game played on a court by two opposing teams of 5 players; points are scored by throwing the ball through an elevated horizontal hoop,篮球,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
b81d00db-bf20-5d7a-971a-05363ad13256,ed61de28-ec66-5c8e-80e2-b8295297e781,adv.,1,taking care or paying attention,小心地；谨慎地,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
9220fb00-57a7-5015-9679-de1b0de9d847,44a455f7-471d-593f-8f94-77ba14eca350,n.,1,a place off to the side of an area,角落；转角；窘境,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
71c81765-c4ed-5f84-aab3-883041d936ee,000fc805-4197-56ab-9914-fc26f9f617c2,v.,1,the English expression meaning “哭；叫；喊”,哭；叫；喊,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
22d9ed40-3128-51a9-a59b-eb54a9ea1c00,ebe5b002-71cb-5c1a-a8d4-964ca578d570,adv.,1,to or in any or all places; (`everyplace' is used informally for `everywhere'),各处；到处,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
098d1197-76ef-5f2e-b7b2-60833cfbbb1d,417c6c5e-5341-50e4-83b1-d2aa90271607,n.,1,a movable barrier in a fence or wall,门；牌楼；大门,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
25ff9038-7086-5b00-aa76-af6d93b942b2,28499a2f-184d-5f20-b596-8459dda6f9bb,n.,1,something acquired without compensation,礼物；赠予；天才,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
28f0151d-163a-5003-91b0-e1ebbf9c662a,3381ce30-ec9a-5388-a63a-db78ee4e7b08,n.,1,a local and well-defined elevation of the land,小山；丘陵；小土堆,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
624d4927-2c3c-59f4-b3c0-6e5b7c13f0f0,07123c9a-3a59-55fa-b349-bb3639f1394d,adj.,1,affected by an impairment of normal physical or mental function,生病的；邪恶的；不吉利的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
56f5ac36-dc3d-5aa1-a7cd-c85b95c4fe08,59ef5e01-8c2a-522e-bddd-f60c0ab5433d,n.,1,a sudden and decisive increase,跳跃；跳动；暴涨,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
96ccbf60-911b-5f9d-af3b-3c72d275d2cc,a4f5372a-a39f-5f7b-9078-76916af186f6,v.,1,the English expression meaning “敲击；互撞；攻击”,敲击；互撞；攻击,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
83307750-fd45-528b-a3c4-dd9e3feea1e8,b9398a7d-03e4-50a8-a879-a8170398d056,adj.,1,completely prepared or in condition for immediate action or use or progress,准备好的；备用的；可以使用的,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
9f85f877-b528-5428-875a-e8a6b95fe965,913aa809-fdf8-5988-8288-83fb4343b35c,v.,1,use language,说；说话；演说,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
29d02500-2bd6-5be6-8b8c-262af24b59ed,f64fe7ee-c3b8-52e6-bc76-6ada96f6107d,v.,1,to make better,改良；提高...的价值；改善,general_ielts,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
4f59f4ee-8430-5c1d-b435-05b4ce51caf4,a9312600-15d6-5a94-9a06-1bd9851a7cd0,v.,1,"become less tense, rest, or take one's ease",放松；松懈；松弛,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
7b85561f-8b3f-563d-a89a-73b32e988076,b6035c30-217d-58aa-838c-8d6c06a5498c,n.,1,a series of steps to be carried out or goals to be accomplished,计划；方案；策略,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
57429648-2ad3-5069-be97-faffdc730886,b4913331-8c60-5560-9037-0e774c4dc4db,adj.,1,no longer in your possession or control; unable to be found or recovered,失去的；遗失的；迷惑的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
11507ae5-06ee-5fe4-91b9-652763a51478,ae001144-ccc3-58da-bcc0-b7c0f5265d62,adj.,1,experiencing or manifesting pleasure,高兴的；喜欢的；满足的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
4ede34a5-933a-5bca-be22-1173be905f5d,cedb1e47-4308-54b8-9aab-d8247fee67f6,adv.,1,with little or no sound,安静地；沉着地；秘密地,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
0ea48a82-71f8-5ea4-beac-1ac02e02c513,9339d8f0-36fa-5730-bcc9-b4d985b50063,adj.,1,made afraid,害怕的；担惊受怕的；惊慌的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
aa86c7a3-50e2-5906-9895-331e70d50714,ae1ab63a-66a8-5834-a105-588d33fb4587,adv.,1,in or at or to some place; (`someplace' is used informally for `somewhere'),到某处；在某处,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
437807ae-8357-5621-8e03-4d60bed69513,4743e647-db61-5281-a3fe-3f38ee939a39,adj.,1,being definitely out of the ordinary and unexpected; slightly odd or even a bit weird,奇怪的；陌生的；生疏的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
99035726-f0c9-5e38-9314-422bfd7d3c99,3914a40d-d2f7-523a-bcd4-0d5367c61281,adj.,1,taken unawares or suddenly and feeling wonder or astonishment,感到惊讶的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
aeaf824d-ac05-52f4-bda2-a8fca9339c81,48311020-c800-5ab1-ad23-3ddd0aaf70b1,adj.,1,having or denoting the characteristic taste of sugar,甜的；芳香的；悦耳的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
6593323e-8693-5705-a3be-7d95dc0837a3,84c68e54-a2bb-5682-8848-e9835ea23fa6,n.,1,cattle that are reared for their meat,牛肉；肌肉,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
c8d84024-08af-58d1-bc4f-7d62d82fa39c,be4fc57d-cae3-5a95-b4a4-38f70871bf47,n.,1,a person engaged in commercial or industrial business (especially an owner or executive),商人；实业家；工商业家,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
4edb40ca-bcad-5c06-818f-44f33f4c84d5,bd4c4db4-6237-573f-a537-362203bd5820,adj.,1,not open or affording passage or access,关闭的；限于少数人的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
9828656c-389b-5fea-8030-151f947778b9,55cb34cc-1d18-5050-a1ed-88871c42ae22,adj.,1,overfilled or compacted or concentrated,拥挤的；塞满的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
0d7f6a95-b641-5850-ae59-e26df8435e4c,88e2a862-3ac3-54b9-9d42-91b21b4b2a8c,n.,1,the English expression meaning “download”,download,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
733f6efc-ca03-56d7-88b8-245920c13fe0,295a748e-228c-5a06-b850-0ea79a6ffd60,adv.,1,before anything else,第一；首先,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
a14ba9b6-5534-5ffd-853c-4eb5ebee3bb9,4c25f216-2c43-56a7-8394-94892e48d36b,adj.,1,hurried and brief,飞的；飘扬的；飞速的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
8d76818d-1cad-5338-aba9-12a2acacf05c,05d85831-cbc0-5cad-a8ef-bd3e4b320ef9,adv.,1,in a joyous manner,幸福地；快乐地；幸好,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
dc878851-ec74-5717-9c8a-67b20caf146f,084cb6bc-d849-57bf-a644-f7493f23c46f,n.,1,a game resembling ice hockey that is played on an open field; two opposing teams use curved sticks try to drive a ball into the opponents' net,冰球；曲棍球,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
e8789f6b-9709-52b5-bf40-f9aead472846,3c4bbe58-b5e6-562c-87db-9c5084d847b4,adv.,1,with relatively high volume,高声地；大声地；吵闹地,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
d76410ec-0f64-5467-b33d-10ad4952da27,c56b5cce-93e3-50ef-a058-e77e44cd90fc,n.,1,the state of being in operation,赛跑；流出；运转,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
97f6426d-661f-5939-8458-b8b722ff7afd,653f00f4-88df-57e2-b0b5-a247fb4c82e0,adj.,1,provoking fear terror,容易受惊的；胆小的；提心吊胆的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
05704a64-a51a-5e9a-9fbe-e6217a75bce6,5bb2f8ac-9a34-54ac-82a5-a38a9b53c0b7,n.,1,the act of singing vocal music,歌唱；歌声,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
8c13a238-1879-5a88-9387-226489152518,56f64fbd-7114-5f91-b1e5-d68625010cc3,n.,1,one who trains other persons or animals,训练员；驯马师,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
9f9a3c92-cd52-5d08-ba51-924ca51eef6a,a5fcc912-243b-58ca-b5f5-51cf12f9611b,v.,1,make an effort or attempt,试；尝试；试验,general_ielts,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
177fa089-c4de-5022-a20e-c15d2263b4f1,1059072d-a081-53dd-a00d-635ea4026180,adv.,1,to the opposite side,交叉；到另一边；在对面,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
d066bf0b-5c77-5f3c-933c-7c6ecc3595b9,78f5990d-0313-55f3-b8a6-1cd13bc9e90b,v.,1,build or establish something abstract,建立；建筑,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
62931660-6f92-56d8-89e0-d79aab4a5876,926036ce-5389-53e4-8b0b-f1a08811d066,n.,1,a verbal commitment by one person to another agreeing to do (or not to do) something in the future,诺言；约定的事情；有指望,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
f1cfa590-dc7d-5a5f-99ea-370593ed80be,72484b06-25d0-539d-8bdb-f26a32c0d157,v.,1,"give what is desired or needed, especially support, food or sustenance",提供；供应；规定,general_ielts,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
100dfa24-9d73-5336-b8f1-211926bc9a1f,b26fda22-bce1-5829-88ca-c55279c97fc0,n.,1,a person who changes location,旅行者,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
7f478432-a13d-5874-9f19-64026eadae48,6910c6ad-5d15-5158-a11e-53347427a98e,exclam.,1,the English expression meaning “(非正式)哇”,(非正式)哇,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
1929c6a8-1f0a-5360-8295-3670a02f87c9,70b2529c-7d11-545e-bd11-a4160910ea31,n.,1,the act of encamping and living in tents in a camp,野营；露营,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
dd9de68c-7f19-5ea1-bb5f-4e2eaaa2783e,afee87dd-668b-58d3-a944-d2764a793efb,adj.,1,joined or linked together,连接的；连贯的；有联系的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
eda6db00-18f8-5934-8517-5066c721b286,4bd5eb2a-9c91-5beb-a17e-99c21d2011c2,n.,1,a utensil for cooking,炊事用具；炉灶；锅,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
7cfe3172-5af5-5e21-88a9-9ab916d761a2,b72128ee-beb6-5b79-b614-89b987efedf3,adj.,1,of someone whose marriage has been legally dissolved,离婚的,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
0643c25d-f246-5d3e-a7e6-a4fef7eec79c,3f1d4df5-caf7-57f3-9f77-847d09c403f7,adj.,1,enclosed in the same envelope or package,包括在内,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
2797997c-cfe7-5dc9-aef8-91419b5121ac,0855f824-d57a-5ab4-a1eb-74eb89e6544a,n.,1,a mobile phone that connects to the internet and runs apps,智能手机,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
96356365-ef4a-5b1a-ab63-9166c0f4bac4,37d153b8-b0a3-5fe2-bf6b-c76f1925f076,n.,1,a state at a particular time,情况；条件,general_ielts,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
f7de4264-937e-5722-8906-1a9246ccfd2b,a76a2851-39af-5967-a3b3-4dea522af4d8,n.,1,an iconic mental representation,影像；肖像；想象,general_ielts,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
22d876b0-67a8-507c-a00b-3886ae19f689,f6372a3c-8700-5601-867a-6ad282d79a3c,adj.,1,conforming with or constituting a norm or standard or level or type or social norm; not abnormal,正常的；正规的；标准的,general_ielts,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
