example_id,sense_id,headword,level_number,sentence_en,translation_zh,target_span,origin,difficulty_band,source_evidence_ids,review_status,human_review,review_notes
ex_healthy_adj_1_1,healthy_adj_1,healthy,2,"A healthy child needs food, sleep, and exercise.",健康的孩子需要食物、睡眠和运动。,healthy,human_written,4.0,oxford_healthy_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_healthy_adj_1_2,healthy_adj_1,healthy,2,Walking every day keeps her healthy.,每天散步使她保持健康。,healthy,human_written,4.0,oxford_healthy_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_weak_adj_1_1,weak_adj_1,weak,2,He felt weak after being sick.,他生病后感到虚弱。,weak,human_written,4.0,oxford_weak_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_weak_adj_1_2,weak_adj_1,weak,2,Her legs were too weak to stand.,她的双腿太虚弱，无法站立。,weak,human_written,4.0,oxford_weak_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_hand_n_1_1,hand_n_1,hand,2,Please wash your hand before eating.,吃饭前请洗手。,hand,human_written,4.0,oxford_hand_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_hand_n_1_2,hand_n_1,hand,2,She held the cup in one hand.,她一只手拿着杯子。,hand,human_written,4.0,oxford_hand_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_foot_n_1_1,foot_n_1,foot,2,He hurt his left foot while running.,他跑步时伤了左脚。,foot,human_written,4.0,oxford_foot_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_foot_n_1_2,foot_n_1,foot,2,She put one foot on the stairs.,她把一只脚放在楼梯上。,foot,human_written,4.0,oxford_foot_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_head_n_1_1,head_n_1,head,2,Wear a hat to protect your head.,戴帽子保护头部。,head,human_written,4.0,oxford_head_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_head_n_1_2,head_n_1,head,2,He turned his head toward the door.,他把头转向门口。,head,human_written,4.0,oxford_head_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_body_n_1_1,body_n_1,body,2,Exercise keeps the body strong and healthy.,运动使身体强壮健康。,body,human_written,4.0,oxford_body_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_body_n_1_2,body_n_1,body,2,Your body needs time to rest.,你的身体需要时间休息。,body,human_written,4.0,oxford_body_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_arm_n_1_1,arm_n_1,arm,2,She carried the baby in one arm.,她用一只手臂抱着婴儿。,arm,human_written,4.0,oxford_arm_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_arm_n_1_2,arm_n_1,arm,2,He raised his arm to ask a question.,他举起手臂提问。,arm,human_written,4.0,oxford_arm_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_nose_n_1_1,nose_n_1,nose,2,The cold air made my nose red.,冷空气使我的鼻子发红。,nose,human_written,4.0,oxford_nose_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_nose_n_1_2,nose_n_1,nose,2,She covered her nose near the smoke.,她在烟雾附近捂住了鼻子。,nose,human_written,4.0,oxford_nose_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_mouth_n_1_1,mouth_n_1,mouth,2,"Open your mouth and say ""ah.""",张开嘴说“啊”。,mouth,human_written,4.0,oxford_mouth_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_mouth_n_1_2,mouth_n_1,mouth,2,He covered his mouth when he coughed.,他咳嗽时捂住了嘴。,mouth,human_written,4.0,oxford_mouth_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_childhood_n_1_1,childhood_n_1,childhood,2,She spent her childhood near the ocean.,她的童年在海边度过。,childhood,human_written,4.0,oxford_childhood_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_childhood_n_1_2,childhood_n_1,childhood,2,This photo reminds me of my childhood.,这张照片让我想起童年。,childhood,human_written,4.0,oxford_childhood_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_skin_n_1_1,skin_n_1,skin,2,This soap is gentle on the skin.,这种肥皂对皮肤很温和。,skin,human_written,4.0,oxford_skin_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_skin_n_1_2,skin_n_1,skin,2,Drink water to keep your skin healthy.,喝水有助于保持皮肤健康。,skin,human_written,4.0,oxford_skin_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_ear_n_1_1,ear_n_1,ear,2,The doctor examined the child's ear.,医生检查了孩子的耳朵。,ear,human_written,4.0,oxford_ear_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_ear_n_1_2,ear_n_1,ear,2,She held the phone to her ear.,她把电话贴在耳边。,ear,human_written,4.0,oxford_ear_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_leg_n_1_1,leg_n_1,leg,2,He injured his leg during the game.,他在比赛中伤了腿。,leg,human_written,4.0,oxford_leg_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_leg_n_1_2,leg_n_1,leg,2,She stood on one leg for ten seconds.,她单腿站了十秒钟。,leg,human_written,4.0,oxford_leg_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_tooth_n_1_1,tooth_n_1,tooth,2,The dentist checked the broken tooth.,牙医检查了那颗坏牙。,tooth,human_written,4.0,oxford_tooth_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_tooth_n_1_2,tooth_n_1,tooth,2,Brush each tooth carefully every day.,每天认真刷每一颗牙。,tooth,human_written,4.0,oxford_tooth_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_single_adj_1_1,single_adj_1,single,2,He is single and lives alone.,他单身并且独自生活。,single,human_written,4.0,oxford_single_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_single_adj_1_2,single_adj_1,single,2,She remained single throughout her twenties.,她二十多岁时一直单身。,single,human_written,4.0,oxford_single_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_look_n_1_1,look_n_1,look,2,Her new haircut changed her look.,她的新发型改变了外表。,look,human_written,4.0,oxford_look_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_look_n_1_2,look_n_1,look,2,The worried look on his face disappeared.,他脸上担忧的神情消失了。,look,human_written,4.0,oxford_look_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_laugh_v_1_1,laugh_v_1,laugh,2,Children laugh when the story is funny.,故事有趣时孩子们会笑。,laugh,human_written,4.0,oxford_laugh_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_laugh_v_1_2,laugh_v_1,laugh,2,We often laugh together at dinner.,我们吃晚饭时常常一起笑。,laugh,human_written,4.0,oxford_laugh_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_voice_n_1_1,voice_n_1,voice,2,Her voice is calm and clear.,她的声音平静而清晰。,voice,human_written,4.0,oxford_voice_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_voice_n_1_2,voice_n_1,voice,2,I recognized his voice on the phone.,我在电话里认出了他的声音。,voice,human_written,4.0,oxford_voice_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_smile_v_1_1,smile_v_1,smile,2,The baby began to smile at her mother.,婴儿开始对妈妈微笑。,smile,human_written,4.0,oxford_smile_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_smile_v_1_2,smile_v_1,smile,2,She will smile when she sees the gift.,她看到礼物时会微笑。,smile,human_written,4.0,oxford_smile_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_appearance_n_1_1,appearance_n_1,appearance,2,His appearance changed after he grew a beard.,他留胡子后外貌发生了变化。,appearance,human_written,4.0,oxford_appearance_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_appearance_n_1_2,appearance_n_1,appearance,2,Clothes can affect a person's appearance.,衣服会影响一个人的外表。,appearance,human_written,4.0,oxford_appearance_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_dead_adj_1_1,dead_adj_1,dead,2,The bird was dead when we found it.,我们发现那只鸟时，它已经死了。,dead,human_written,4.0,oxford_dead_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_dead_adj_1_2,dead_adj_1,dead,2,The plant looks dead without water.,这株植物缺水，看起来已经死了。,dead,human_written,4.0,oxford_dead_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_male_adj_1_1,male_adj_1,male,2,The male student entered the room first.,那名男学生先走进房间。,male,human_written,4.0,oxford_male_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_male_adj_1_2,male_adj_1,male,2,A male bird was sitting on the roof.,一只雄鸟停在屋顶上。,male,human_written,4.0,oxford_male_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_female_adj_1_1,female_adj_1,female,2,The female doctor spoke to the family.,那位女医生和家属交谈。,female,human_written,4.0,oxford_female_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_female_adj_1_2,female_adj_1,female,2,A female cat was sleeping by the door.,一只母猫睡在门边。,female,human_written,4.0,oxford_female_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_cute_adj_1_1,cute_adj_1,cute,2,The baby looks cute in that hat.,婴儿戴着那顶帽子很可爱。,cute,human_written,4.0,oxford_cute_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_cute_adj_1_2,cute_adj_1,cute,2,They adopted a cute little dog.,他们收养了一只可爱的小狗。,cute,human_written,4.0,oxford_cute_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_alive_adj_1_1,alive_adj_1,alive,2,The fish was still alive in the water.,那条鱼在水里还活着。,alive,human_written,4.0,oxford_alive_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_alive_adj_1_2,alive_adj_1,alive,2,Doctors worked hard to keep him alive.,医生们努力使他活下来。,alive,human_written,4.0,oxford_alive_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_handsome_adj_1_1,handsome_adj_1,handsome,2,He looked handsome in his dark suit.,他穿深色西装显得很英俊。,handsome,human_written,4.0,oxford_handsome_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_handsome_adj_1_2,handsome_adj_1,handsome,2,The handsome actor smiled at the camera.,那位英俊的演员对镜头微笑。,handsome,human_written,4.0,oxford_handsome_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_elderly_adj_1_1,elderly_adj_1,elderly,2,An elderly woman needed help crossing the street.,一位老年妇女过马路时需要帮助。,elderly,human_written,4.0,oxford_elderly_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_elderly_adj_1_2,elderly_adj_1,elderly,2,The center provides meals for elderly people.,该中心为老年人提供餐食。,elderly,human_written,4.0,oxford_elderly_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_pregnant_adj_1_1,pregnant_adj_1,pregnant,2,The pregnant woman attended a medical checkup.,那位孕妇参加了产检。,pregnant,human_written,4.0,oxford_pregnant_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_pregnant_adj_1_2,pregnant_adj_1,pregnant,2,She was six months pregnant at the time.,她当时怀孕六个月。,pregnant,human_written,4.0,oxford_pregnant_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_beard_n_1_1,beard_n_1,beard,2,He grew a beard during the winter.,他冬天留起了胡子。,beard,human_written,4.0,oxford_beard_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_beard_n_1_2,beard_n_1,beard,2,His beard is short and gray.,他的胡子又短又灰。,beard,human_written,4.0,oxford_beard_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_slim_adj_1_1,slim_adj_1,slim,2,She is slim because she exercises regularly.,她经常运动，所以身材苗条。,slim,human_written,4.0,oxford_slim_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_slim_adj_1_2,slim_adj_1,slim,2,The slim athlete runs every morning.,那位身材苗条的运动员每天早上跑步。,slim,human_written,4.0,oxford_slim_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_care_v_1_1,care_v_1,care,3,Good parents care about their children's feelings.,好父母关心孩子的感受。,care,human_written,4.0,oxford_care_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_care_v_1_2,care_v_1,care,3,I care about the health of my family.,我关心家人的健康。,care,human_written,4.0,oxford_care_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_support_v_1_1,support_v_1,support,3,Family members support one another during difficult times.,家人在困难时期互相支持。,support,human_written,4.0,oxford_support_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_support_v_1_2,support_v_1,support,3,Her parents support her decision to study abroad.,她父母支持她出国留学的决定。,support,human_written,4.0,oxford_support_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_love_v_1_1,love_v_1,love,3,Parents love their children deeply.,父母深爱自己的孩子。,love,human_written,4.0,oxford_love_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_love_v_1_2,love_v_1,love,3,I love spending time with my family.,我喜欢和家人共度时光。,love,human_written,4.0,oxford_love_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_help_v_1_1,help_v_1,help,3,Older children help with the housework.,大一点的孩子帮忙做家务。,help,human_written,4.0,oxford_help_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_help_v_1_2,help_v_1,help,3,Please help your grandmother carry the bag.,请帮奶奶提这个袋子。,help,human_written,4.0,oxford_help_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_live_v_1_1,live_v_1,live,3,My grandparents live in a quiet town.,我的祖父母住在一个安静的小镇。,live,human_written,4.0,oxford_live_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_live_v_1_2,live_v_1,live,3,We live near the city center.,我们住在市中心附近。,live,human_written,4.0,oxford_live_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_share_v_1_1,share_v_1,share,3,The sisters share a bedroom.,姐妹俩共用一间卧室。,share,human_written,4.0,oxford_share_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_share_v_1_2,share_v_1,share,3,We share family news during dinner.,我们吃晚饭时分享家庭近况。,share,human_written,4.0,oxford_share_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_visit_v_1_1,visit_v_1,visit,3,We visit our relatives during the holidays.,我们假期去看望亲戚。,visit,human_written,4.0,oxford_visit_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_visit_v_1_2,visit_v_1,visit,3,She plans to visit her aunt next weekend.,她计划下周末去看望姨妈。,visit,human_written,4.0,oxford_visit_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_meet_v_1_1,meet_v_1,meet,3,Our family will meet at the restaurant tonight.,我们全家今晚将在餐馆见面。,meet,human_written,4.0,oxford_meet_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_meet_v_1_2,meet_v_1,meet,3,I often meet my neighbor near the bus stop.,我经常在公交车站附近遇到邻居。,meet,human_written,4.0,oxford_meet_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_relationship_n_1_1,relationship_n_1,relationship,3,Trust builds a strong relationship.,信任能建立牢固的关系。,relationship,human_written,4.0,oxford_relationship_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_relationship_n_1_2,relationship_n_1,relationship,3,She has a close relationship with her sister.,她和姐姐关系亲密。,relationship,human_written,4.0,oxford_relationship_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_remember_v_1_1,remember_v_1,remember,3,Remember to call your parents tonight.,记得今晚给父母打电话。,remember,human_written,4.0,oxford_remember_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_remember_v_1_2,remember_v_1,remember,3,I remember my grandfather's kind voice.,我记得祖父亲切的声音。,remember,human_written,4.0,oxford_remember_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_know_v_1_1,know_v_1,know,3,I know everyone in my family well.,我很了解家里的每个人。,know,human_written,4.0,oxford_know_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_know_v_1_2,know_v_1,know,3,Do you know the woman at the door?,你认识门口的那位女士吗？,know,human_written,4.0,oxford_know_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_nice_adj_1_1,nice_adj_1,nice,3,Our new neighbor is very nice.,我们的新邻居非常友好。,nice,human_written,4.0,oxford_nice_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_nice_adj_1_2,nice_adj_1,nice,3,We had a nice family dinner together.,我们一起吃了一顿愉快的家庭晚餐。,nice,human_written,4.0,oxford_nice_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_kind_adj_1_1,kind_adj_1,kind,3,It was kind of her to help the child.,她帮助那个孩子，真是善良。,kind,human_written,4.0,oxford_kind_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_kind_adj_1_2,kind_adj_1,kind,3,Be kind to elderly family members.,要善待年长的家人。,kind,human_written,4.0,oxford_kind_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_respect_v_1_1,respect_v_1,respect,3,Children should respect other people's feelings.,孩子应该尊重他人的感受。,respect,human_written,4.0,oxford_respect_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_respect_v_1_2,respect_v_1,respect,3,I respect my grandmother for her honesty.,我敬重祖母的诚实。,respect,human_written,4.0,oxford_respect_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_culture_n_1_1,culture_n_1,culture,3,Food is an important part of family culture.,食物是家庭文化的重要组成部分。,culture,human_written,4.0,oxford_culture_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_culture_n_1_2,culture_n_1,culture,3,Every culture has different family traditions.,每种文化都有不同的家庭传统。,culture,human_written,4.0,oxford_culture_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_friendly_adj_1_1,friendly_adj_1,friendly,3,The new student was friendly to everyone.,新同学对每个人都很友好。,friendly,human_written,4.0,oxford_friendly_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_friendly_adj_1_2,friendly_adj_1,friendly,3,Our neighbor gave us a friendly smile.,邻居友好地对我们微笑。,friendly,human_written,4.0,oxford_friendly_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_community_n_1_1,community_n_1,community,3,Our community has a center for families.,我们的社区有一个家庭活动中心。,community,human_written,4.0,oxford_community_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_community_n_1_2,community_n_1,community,3,People in the community helped the elderly couple.,社区里的人帮助了那对老年夫妇。,community,human_written,4.0,oxford_community_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_quiet_adj_1_1,quiet_adj_1,quiet,3,The baby needs a quiet room to sleep.,婴儿需要一个安静的房间睡觉。,quiet,human_written,4.0,oxford_quiet_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_quiet_adj_1_2,quiet_adj_1,quiet,3,Our house is quiet in the morning.,我们家早上很安静。,quiet,human_written,4.0,oxford_quiet_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_role_n_1_1,role_n_1,role,3,Parents have an important role in education.,父母在教育中有重要作用。,role,human_written,4.0,oxford_role_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_role_n_1_2,role_n_1,role,3,Each family member has a different role.,每个家庭成员都有不同的职责。,role,human_written,4.0,oxford_role_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_trust_n_1_1,trust_n_1,trust,3,Honest communication creates trust in a family.,诚实沟通能在家庭中建立信任。,trust,human_written,4.0,oxford_trust_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_trust_n_1_2,trust_n_1,trust,3,Children need trust and support from adults.,孩子需要成年人的信任和支持。,trust,human_written,4.0,oxford_trust_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_responsibility_n_1_1,responsibility_n_1,responsibility,3,Caring for the baby is a shared responsibility.,照顾婴儿是共同的责任。,responsibility,human_written,4.0,oxford_responsibility_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_responsibility_n_1_2,responsibility_n_1,responsibility,3,Every parent has responsibility for a child's safety.,每位父母都对孩子的安全负有责任。,responsibility,human_written,4.0,oxford_responsibility_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_active_adj_1_1,active_adj_1,active,3,My grandfather remains active at eighty.,我祖父八十岁时仍然很活跃。,active,human_written,4.0,oxford_active_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_active_adj_1_2,active_adj_1,active,3,Active children need plenty of healthy food.,活跃的孩子需要充足的健康食物。,active,human_written,4.0,oxford_active_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_independent_adj_1_1,independent_adj_1,independent,3,Teenagers gradually become more independent.,青少年会逐渐变得更加独立。,independent,human_written,4.0,oxford_independent_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_independent_adj_1_2,independent_adj_1,independent,3,She is independent and manages her own money.,她很独立，自己管理钱财。,independent,human_written,4.0,oxford_independent_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_honest_adj_1_1,honest_adj_1,honest,3,An honest person tells the truth.,诚实的人会说真话。,honest,human_written,4.0,oxford_honest_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_honest_adj_1_2,honest_adj_1,honest,3,Please be honest with your family.,请对家人诚实。,honest,human_written,4.0,oxford_honest_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_raise_v_1_1,raise_v_1,raise,3,They raise their children in a small town.,他们在一个小镇抚养孩子。,raise,human_written,4.0,oxford_raise_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_raise_v_1_2,raise_v_1,raise,3,Her grandparents helped raise her after school.,她的祖父母在课后帮助照顾并养育她。,raise,human_written,4.0,oxford_raise_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_value_n_1_1,value_n_1,value,3,Respect is an important family value.,尊重是一种重要的家庭价值观。,value,human_written,4.0,oxford_value_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_value_n_1_2,value_n_1,value,3,Honesty is a value shared by the whole family.,诚实是全家人共同的价值观。,value,human_written,4.0,oxford_value_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_different_adj_1_1,different_adj_1,different,3,The twins have different personalities.,这对双胞胎性格不同。,different,human_written,4.0,oxford_different_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_different_adj_1_2,different_adj_1,different,3,Family members may have different opinions.,家庭成员可能有不同意见。,different,human_written,4.0,oxford_different_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_argument_n_1_1,argument_n_1,argument,3,The brothers had an argument about the computer.,兄弟俩因为电脑发生了争吵。,argument,human_written,4.0,oxford_argument_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_argument_n_1_2,argument_n_1,argument,3,A small argument should not damage a friendship.,小争执不应该破坏友谊。,argument,human_written,4.0,oxford_argument_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_agree_v_1_1,agree_v_1,agree,3,We agree that family time is important.,我们同意家庭时间很重要。,agree,human_written,4.0,oxford_agree_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_agree_v_1_2,agree_v_1,agree,3,My parents agree with my study plan.,我父母赞同我的学习计划。,agree,human_written,4.0,oxford_agree_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_similar_adj_1_1,similar_adj_1,similar,3,The sisters have similar voices.,姐妹俩的声音很相似。,similar,human_written,4.0,oxford_similar_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_similar_adj_1_2,similar_adj_1,similar,3,Our family traditions are similar to theirs.,我们的家庭传统和他们的相似。,similar,human_written,4.0,oxford_similar_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
