id,sense_id,question_type_id,type_code,category,answer_form,word_id,example_id,stem,correct_answer,difficulty,is_active,generation_version,human_review,prompt_hint,translation_zh,expected_time_ms,question_type_key
352f9a39-cd14-576d-88a5-2a70d20f5948,10b7ebce-3330-5b7b-854a-3c42d11900f0,1,1,new_word,keyboard,cf5f04de-92b8-5b10-873d-bf9e2f77e6d9,5291a8b2-6a1e-51ee-b2b6-832a0998bf71,The s___ athlete runs every morning.,slim,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,那位身材苗条的运动员每天早上跑步。,18000,sentence_cloze_typing
bf22346d-14fb-5224-b2e5-121fcb2c9100,10b7ebce-3330-5b7b-854a-3c42d11900f0,3,3,new_word,keyboard,cf5f04de-92b8-5b10-873d-bf9e2f77e6d9,26a7935a-b06d-529c-a732-1c4caa261613,She is ______ because she exercises regularly.,slim,4.0,true,level_1_5_reviewed_v1,false,苗条的,她经常运动，所以身材苗条。,12000,sentence_cloze_typing
a3f643e1-c44f-5268-b516-7d8046d38d82,d8aa4592-9f8d-50ee-989b-e391761ce82c,2,2,new_word,option,9ecc3abc-0829-52c7-8751-8697a11a8a35,,to feel that something is important and worth worrying about,care,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,关心；在意,12000,meaning_choice
e0b5a1f1-141e-5602-98a3-7ce2f2ad11a0,d8aa4592-9f8d-50ee-989b-e391761ce82c,2,2,new_word,option,9ecc3abc-0829-52c7-8751-8697a11a8a35,d0ba6a17-5fbc-5fca-91a7-521edb7d1f98,"Good parents care about their children's feelings.

句中“care”是什么意思？",care,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,好父母关心孩子的感受。,15000,reading_comprehension
00d102dc-d9cd-5855-8062-cfcd6ac5df99,d8aa4592-9f8d-50ee-989b-e391761ce82c,1,1,new_word,keyboard,9ecc3abc-0829-52c7-8751-8697a11a8a35,b47b89b1-1b60-5de1-b230-6dab26ef495d,I c___ about the health of my family.,care,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,我关心家人的健康。,18000,sentence_cloze_typing
3c51f638-d8f7-5eb3-bf5f-7876750ef139,d8aa4592-9f8d-50ee-989b-e391761ce82c,3,3,new_word,keyboard,9ecc3abc-0829-52c7-8751-8697a11a8a35,d0ba6a17-5fbc-5fca-91a7-521edb7d1f98,Good parents ______ about their children's feelings.,care,4.0,true,level_1_5_reviewed_v1,false,关心；在意,好父母关心孩子的感受。,12000,sentence_cloze_typing
bdf7991a-3d5f-5398-a1e2-b6d843947a8f,de4404c1-3d3b-502d-9b7a-42b14ee4769b,2,2,new_word,option,23949bce-ce3a-57b5-bc72-a35066f91bc4,,"to help someone emotionally, practically, or financially",support,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,支持；帮助,12000,meaning_choice
40fefce3-a07d-547d-8110-877757b0b586,de4404c1-3d3b-502d-9b7a-42b14ee4769b,2,2,new_word,option,23949bce-ce3a-57b5-bc72-a35066f91bc4,1c4c40e9-4be3-5f7c-b38b-2917cec2b309,"Family members support one another during difficult times.

句中“support”是什么意思？",support,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,家人在困难时期互相支持。,15000,reading_comprehension
1b7221ff-1f8c-5243-92ab-fe60ba0be099,de4404c1-3d3b-502d-9b7a-42b14ee4769b,1,1,new_word,keyboard,23949bce-ce3a-57b5-bc72-a35066f91bc4,830fe640-cc36-5a46-8b3f-dc0be4307495,Her parents s______ her decision to study abroad.,support,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,她父母支持她出国留学的决定。,18000,sentence_cloze_typing
79146ef3-1272-5e14-899b-60641ab28e17,de4404c1-3d3b-502d-9b7a-42b14ee4769b,3,3,new_word,keyboard,23949bce-ce3a-57b5-bc72-a35066f91bc4,1c4c40e9-4be3-5f7c-b38b-2917cec2b309,Family members ______ one another during difficult times.,support,4.0,true,level_1_5_reviewed_v1,false,支持；帮助,家人在困难时期互相支持。,12000,sentence_cloze_typing
84dbd16c-c597-58b3-a6af-c4ca4f1e0b1e,a06bfa59-3158-5c65-b3e4-7f4201fd2174,2,2,new_word,option,9a0e9ea1-8a87-57fe-9fb5-e1ab519fc5b5,,to have very strong feelings of liking and caring for somebody,love,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,爱；喜爱,12000,meaning_choice
89f40250-88bf-5c8d-8ed0-c7baacd28525,a06bfa59-3158-5c65-b3e4-7f4201fd2174,2,2,new_word,option,9a0e9ea1-8a87-57fe-9fb5-e1ab519fc5b5,86bdef6d-6f68-58a8-b961-7484f951e316,"Parents love their children deeply.

句中“love”是什么意思？",love,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,父母深爱自己的孩子。,15000,reading_comprehension
2cb510ee-b6a7-51ff-944d-887d074bc74e,a06bfa59-3158-5c65-b3e4-7f4201fd2174,1,1,new_word,keyboard,9a0e9ea1-8a87-57fe-9fb5-e1ab519fc5b5,62482fff-0d7e-525c-bfe7-25f0017469c6,I l___ spending time with my family.,love,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,我喜欢和家人共度时光。,18000,sentence_cloze_typing
ab83d88d-58ea-5e92-8d1d-b6c765c13f5e,a06bfa59-3158-5c65-b3e4-7f4201fd2174,3,3,new_word,keyboard,9a0e9ea1-8a87-57fe-9fb5-e1ab519fc5b5,86bdef6d-6f68-58a8-b961-7484f951e316,Parents ______ their children deeply.,love,4.0,true,level_1_5_reviewed_v1,false,爱；喜爱,父母深爱自己的孩子。,12000,sentence_cloze_typing
bd19d178-87ea-5ed2-942e-e2a4a908c0d2,12de099a-b401-5b0a-ab98-9c5893ee52fa,2,2,new_word,option,0092299b-5d58-5fbc-b483-461323aa2602,,to make it easier or possible for somebody to do something by doing something for them or by giving them something that they need,help,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,帮助,12000,meaning_choice
92e50ac1-1079-5595-8a8d-8d8542318c05,12de099a-b401-5b0a-ab98-9c5893ee52fa,2,2,new_word,option,0092299b-5d58-5fbc-b483-461323aa2602,c0d00aeb-e8b0-54e5-9830-2febdd58d18f,"Older children help with the housework.

句中“help”是什么意思？",help,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,大一点的孩子帮忙做家务。,15000,reading_comprehension
8d15b53f-96ca-50e5-966a-b021ab0913f7,12de099a-b401-5b0a-ab98-9c5893ee52fa,1,1,new_word,keyboard,0092299b-5d58-5fbc-b483-461323aa2602,33c6e333-6f83-5ee1-bd21-5623c70461e1,Please h___ your grandmother carry the bag.,help,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,请帮奶奶提这个袋子。,18000,sentence_cloze_typing
47e1e828-9e80-5e27-87a8-4cbfb33d2437,12de099a-b401-5b0a-ab98-9c5893ee52fa,3,3,new_word,keyboard,0092299b-5d58-5fbc-b483-461323aa2602,c0d00aeb-e8b0-54e5-9830-2febdd58d18f,Older children ______ with the housework.,help,4.0,true,level_1_5_reviewed_v1,false,帮助,大一点的孩子帮忙做家务。,12000,sentence_cloze_typing
4fcc7cd3-2b73-5e4b-9c3a-49404e273704,819d1b9f-2dfb-576c-b3fc-237c007c878f,2,2,new_word,option,e408406a-e69c-56d8-b603-c6db80fbfdd9,,to have your home in a particular place,live,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,居住,12000,meaning_choice
fda74158-d501-5dcb-9407-2275020f0284,819d1b9f-2dfb-576c-b3fc-237c007c878f,2,2,new_word,option,e408406a-e69c-56d8-b603-c6db80fbfdd9,1c3c44f9-1bf9-5702-b331-6e97849b08df,"My grandparents live in a quiet town.

句中“live”是什么意思？",live,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,我的祖父母住在一个安静的小镇。,15000,reading_comprehension
d9db0ced-ab03-5b5a-ac18-18f22dba5b74,819d1b9f-2dfb-576c-b3fc-237c007c878f,1,1,new_word,keyboard,e408406a-e69c-56d8-b603-c6db80fbfdd9,faedcfa1-6b7c-57d6-be0c-9b7df88078cd,We l___ near the city center.,live,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,我们住在市中心附近。,18000,sentence_cloze_typing
aa42a178-712d-53c2-82c0-8414ded7f267,819d1b9f-2dfb-576c-b3fc-237c007c878f,3,3,new_word,keyboard,e408406a-e69c-56d8-b603-c6db80fbfdd9,1c3c44f9-1bf9-5702-b331-6e97849b08df,My grandparents ______ in a quiet town.,live,4.0,true,level_1_5_reviewed_v1,false,居住,我的祖父母住在一个安静的小镇。,12000,sentence_cloze_typing
c0afb962-bffc-5d2a-8cb6-7a77790249b6,4eec6b22-7589-5961-9701-51cfa1aafedc,2,2,new_word,option,52bbe1ba-dfe0-5682-8d28-d234dd92867d,,"to have, use or experience something at the same time as somebody else",share,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,分享；共用,12000,meaning_choice
b6ee077c-cad1-5501-b6ce-1bb70d2e8204,4eec6b22-7589-5961-9701-51cfa1aafedc,2,2,new_word,option,52bbe1ba-dfe0-5682-8d28-d234dd92867d,6c1dd7d5-fc02-56c0-8367-979ccf4a7e69,"The sisters share a bedroom.

句中“share”是什么意思？",share,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,姐妹俩共用一间卧室。,15000,reading_comprehension
d016e088-4450-5d67-af87-33e0ceaac5d0,4eec6b22-7589-5961-9701-51cfa1aafedc,1,1,new_word,keyboard,52bbe1ba-dfe0-5682-8d28-d234dd92867d,825d6cf5-96d3-5e6f-9cdb-d7d63c87e44e,We s____ family news during dinner.,share,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,我们吃晚饭时分享家庭近况。,18000,sentence_cloze_typing
4afa30e9-f264-5f34-bab2-125cfe512bb3,4eec6b22-7589-5961-9701-51cfa1aafedc,3,3,new_word,keyboard,52bbe1ba-dfe0-5682-8d28-d234dd92867d,6c1dd7d5-fc02-56c0-8367-979ccf4a7e69,The sisters ______ a bedroom.,share,4.0,true,level_1_5_reviewed_v1,false,分享；共用,姐妹俩共用一间卧室。,12000,sentence_cloze_typing
b3aa2409-474e-558c-b1d4-44a99519b1f9,28173cca-fd95-5304-9bb6-3ddf5957ee80,2,2,new_word,option,09086ede-d825-5016-adae-e792304a9c4c,,to go to see a person or a place for a period of time,visit,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,拜访；看望,12000,meaning_choice
b6254679-bb43-5006-9000-990124513569,28173cca-fd95-5304-9bb6-3ddf5957ee80,2,2,new_word,option,09086ede-d825-5016-adae-e792304a9c4c,df505a2e-0215-5997-b97b-29d779f3b0ea,"We visit our relatives during the holidays.

句中“visit”是什么意思？",visit,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,我们假期去看望亲戚。,15000,reading_comprehension
9d590c42-f299-5de9-94de-f5c54a12cc04,28173cca-fd95-5304-9bb6-3ddf5957ee80,1,1,new_word,keyboard,09086ede-d825-5016-adae-e792304a9c4c,ec5a6bc7-49fd-545c-a3b7-ec269d7d7e28,She plans to v____ her aunt next weekend.,visit,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,她计划下周末去看望姨妈。,18000,sentence_cloze_typing
405fc7d5-ef9e-5db2-b2ae-bbba2145ad56,28173cca-fd95-5304-9bb6-3ddf5957ee80,3,3,new_word,keyboard,09086ede-d825-5016-adae-e792304a9c4c,df505a2e-0215-5997-b97b-29d779f3b0ea,We ______ our relatives during the holidays.,visit,4.0,true,level_1_5_reviewed_v1,false,拜访；看望,我们假期去看望亲戚。,12000,sentence_cloze_typing
a352c1a0-99ba-5650-b929-329e26a9f623,04c7333b-d3de-5584-8bde-2e79d26e259c,2,2,new_word,option,18803a68-ad85-586c-bd80-ae0dd86eaf5c,,"to come together with someone, either by plan or by chance",meet,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,见面；遇见,12000,meaning_choice
049e44e2-44a6-50a4-ab6e-16307bb04c1c,04c7333b-d3de-5584-8bde-2e79d26e259c,2,2,new_word,option,18803a68-ad85-586c-bd80-ae0dd86eaf5c,706002d7-c9a4-5cae-8dad-51e4c47809ac,"Our family will meet at the restaurant tonight.

句中“meet”是什么意思？",meet,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,我们全家今晚将在餐馆见面。,15000,reading_comprehension
e69d29b5-2049-5618-8096-5f77349a9975,04c7333b-d3de-5584-8bde-2e79d26e259c,1,1,new_word,keyboard,18803a68-ad85-586c-bd80-ae0dd86eaf5c,6cfffe4c-e709-530c-abf5-b7d4ac05f240,I often m___ my neighbor near the bus stop.,meet,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,我经常在公交车站附近遇到邻居。,18000,sentence_cloze_typing
08d90f47-437a-59ef-835c-4748384ce226,04c7333b-d3de-5584-8bde-2e79d26e259c,3,3,new_word,keyboard,18803a68-ad85-586c-bd80-ae0dd86eaf5c,706002d7-c9a4-5cae-8dad-51e4c47809ac,Our family will ______ at the restaurant tonight.,meet,4.0,true,level_1_5_reviewed_v1,false,见面；遇见,我们全家今晚将在餐馆见面。,12000,sentence_cloze_typing
400317c6-96fc-5956-8909-123d00d1afe6,9cccae4b-b7b3-5314-8da7-7391d887755a,2,2,new_word,option,ef3e4eec-660f-511a-9450-cb498b02f6f8,,"the way in which two people, groups or countries behave towards each other or deal with each other",relationship,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,关系,12000,meaning_choice
4c28410a-e4e5-51de-a33f-ee7924775026,9cccae4b-b7b3-5314-8da7-7391d887755a,2,2,new_word,option,ef3e4eec-660f-511a-9450-cb498b02f6f8,f056fc1d-f067-54d3-8a39-35a1e610b5b2,"Trust builds a strong relationship.

句中“relationship”是什么意思？",relationship,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,信任能建立牢固的关系。,15000,reading_comprehension
06b07f6a-3341-550c-9322-98dce970e858,9cccae4b-b7b3-5314-8da7-7391d887755a,1,1,new_word,keyboard,ef3e4eec-660f-511a-9450-cb498b02f6f8,14c957fb-548c-5b55-99b7-9da1fb783283,She has a close r___________ with her sister.,relationship,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,她和姐姐关系亲密。,18000,sentence_cloze_typing
369fa434-a18f-5366-9da0-b04b8480c819,9cccae4b-b7b3-5314-8da7-7391d887755a,3,3,new_word,keyboard,ef3e4eec-660f-511a-9450-cb498b02f6f8,f056fc1d-f067-54d3-8a39-35a1e610b5b2,Trust builds a strong ______.,relationship,4.0,true,level_1_5_reviewed_v1,false,关系,信任能建立牢固的关系。,12000,sentence_cloze_typing
38e5c204-28a1-5541-bfb8-8c970902cf0d,dfbbd175-590c-52bf-999a-4ad8d527b299,2,2,new_word,option,ff5c5a2b-0d1e-509e-b69a-f709b26e8e55,,"to have or keep an image in your memory of an event, a person, a place, etc. from the past",remember,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,记得；记住,12000,meaning_choice
4dcb7170-d9b4-5059-bdfd-df0f041114ee,dfbbd175-590c-52bf-999a-4ad8d527b299,2,2,new_word,option,ff5c5a2b-0d1e-509e-b69a-f709b26e8e55,ddc18988-5973-5662-8220-8884ce624ff1,"Remember to call your parents tonight.

句中“remember”是什么意思？",remember,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,记得今晚给父母打电话。,15000,reading_comprehension
8ff968bb-6006-52cf-af88-3100d9ccce7d,dfbbd175-590c-52bf-999a-4ad8d527b299,1,1,new_word,keyboard,ff5c5a2b-0d1e-509e-b69a-f709b26e8e55,9e4a2a70-5e28-508f-a74e-7ddb131b11db,I r_______ my grandfather's kind voice.,remember,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,我记得祖父亲切的声音。,18000,sentence_cloze_typing
8391e61f-9cc6-50b3-88d6-e9c7f54889d6,dfbbd175-590c-52bf-999a-4ad8d527b299,3,3,new_word,keyboard,ff5c5a2b-0d1e-509e-b69a-f709b26e8e55,ddc18988-5973-5662-8220-8884ce624ff1,______ to call your parents tonight.,remember,4.0,true,level_1_5_reviewed_v1,false,记得；记住,记得今晚给父母打电话。,12000,sentence_cloze_typing
862d9460-ffb3-501d-8662-5c02a534bd5e,a2580559-3afa-52ce-ab17-e8d73a0014d3,2,2,new_word,option,840ea61d-9926-50cc-a9c6-78e42124dade,,to have information in your mind as a result of experience or because you have learned or been told it,know,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,知道；认识,12000,meaning_choice
cf7b0f26-4b1b-59be-831b-14a912525a9f,a2580559-3afa-52ce-ab17-e8d73a0014d3,2,2,new_word,option,840ea61d-9926-50cc-a9c6-78e42124dade,f6744255-bc60-51c9-92a0-c86afcbad2b0,"I know everyone in my family well.

句中“know”是什么意思？",know,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,我很了解家里的每个人。,15000,reading_comprehension
0bb6e630-909e-50d9-8d9e-23b44c137c60,a2580559-3afa-52ce-ab17-e8d73a0014d3,1,1,new_word,keyboard,840ea61d-9926-50cc-a9c6-78e42124dade,def0333f-175b-5891-9406-578fc109070b,Do you k___ the woman at the door?,know,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,你认识门口的那位女士吗？,18000,sentence_cloze_typing
7242536d-3b20-5f68-b9f4-d5abb2627a4c,a2580559-3afa-52ce-ab17-e8d73a0014d3,3,3,new_word,keyboard,840ea61d-9926-50cc-a9c6-78e42124dade,f6744255-bc60-51c9-92a0-c86afcbad2b0,I ______ everyone in my family well.,know,4.0,true,level_1_5_reviewed_v1,false,知道；认识,我很了解家里的每个人。,12000,sentence_cloze_typing
6b32d76a-9337-5a47-b14e-bf6c40bc6158,c9ffc9fe-0c71-5d2d-9fb6-f3a5a48f31e9,2,2,new_word,option,fa87be24-490e-5e28-886f-d3b40cd3fe78,,pleasant or attractive,nice,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,友好的；令人愉快的,12000,meaning_choice
1b0a775b-043f-5ec4-b6e5-7df0ad9266e9,c9ffc9fe-0c71-5d2d-9fb6-f3a5a48f31e9,2,2,new_word,option,fa87be24-490e-5e28-886f-d3b40cd3fe78,22761dcd-667a-561f-9b3f-464d3ea89333,"Our new neighbor is very nice.

句中“nice”是什么意思？",nice,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,我们的新邻居非常友好。,15000,reading_comprehension
dd8a922f-3eef-59db-b30b-ece3f1255c30,c9ffc9fe-0c71-5d2d-9fb6-f3a5a48f31e9,1,1,new_word,keyboard,fa87be24-490e-5e28-886f-d3b40cd3fe78,f4997d0f-9ec9-5f8e-b61e-1f5efe645d7e,We had a n___ family dinner together.,nice,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,我们一起吃了一顿愉快的家庭晚餐。,18000,sentence_cloze_typing
9addc5b5-2e43-53e6-a989-9ae8d5579193,c9ffc9fe-0c71-5d2d-9fb6-f3a5a48f31e9,3,3,new_word,keyboard,fa87be24-490e-5e28-886f-d3b40cd3fe78,22761dcd-667a-561f-9b3f-464d3ea89333,Our new neighbor is very ______.,nice,4.0,true,level_1_5_reviewed_v1,false,友好的；令人愉快的,我们的新邻居非常友好。,12000,sentence_cloze_typing
25cf6b72-f906-57a9-b2b9-7773cc8e9da6,09d6b176-d0ed-5f51-a970-4380fe06c1ee,2,2,new_word,option,3a662548-5eab-5c4d-9acd-4fbf458f03ba,,"caring about others; gentle, friendly and generous",kind,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,善良的；体贴的,12000,meaning_choice
ba325623-a6ca-5631-980c-763bf72d8a6e,09d6b176-d0ed-5f51-a970-4380fe06c1ee,2,2,new_word,option,3a662548-5eab-5c4d-9acd-4fbf458f03ba,41c67837-a1ff-56ed-87a4-6e14e0d7b95d,"It was kind of her to help the child.

句中“kind”是什么意思？",kind,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,她帮助那个孩子，真是善良。,15000,reading_comprehension
e284bd1b-e322-50ed-b3d5-104f6bd7a89d,09d6b176-d0ed-5f51-a970-4380fe06c1ee,1,1,new_word,keyboard,3a662548-5eab-5c4d-9acd-4fbf458f03ba,3c19f5c4-1195-521a-82d2-27eafd6eb34e,Be k___ to elderly family members.,kind,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,要善待年长的家人。,18000,sentence_cloze_typing
34d50781-74ec-5ae4-8038-c75c42fba3cb,09d6b176-d0ed-5f51-a970-4380fe06c1ee,3,3,new_word,keyboard,3a662548-5eab-5c4d-9acd-4fbf458f03ba,41c67837-a1ff-56ed-87a4-6e14e0d7b95d,It was ______ of her to help the child.,kind,4.0,true,level_1_5_reviewed_v1,false,善良的；体贴的,她帮助那个孩子，真是善良。,12000,sentence_cloze_typing
80567dce-e8d1-58aa-be88-76c7e133508e,5b922210-27ca-57be-abda-0340508cbd33,2,2,new_word,option,20ae840a-5074-5bbb-9947-b9d46aa75b58,,to have a very good opinion of somebody/something; to admire somebody/something,respect,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,尊重,12000,meaning_choice
a28d492c-0954-5d69-80bb-eee23cb9aba1,5b922210-27ca-57be-abda-0340508cbd33,2,2,new_word,option,20ae840a-5074-5bbb-9947-b9d46aa75b58,32c4462f-e93c-5be7-ad5d-6daabb0e0b93,"Children should respect other people's feelings.

句中“respect”是什么意思？",respect,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,孩子应该尊重他人的感受。,15000,reading_comprehension
b1fca11a-5152-5e7a-b5a5-2899ff6eda07,5b922210-27ca-57be-abda-0340508cbd33,1,1,new_word,keyboard,20ae840a-5074-5bbb-9947-b9d46aa75b58,c1026137-67de-5cfd-b9ca-58da9ed0ca76,I r______ my grandmother for her honesty.,respect,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,我敬重祖母的诚实。,18000,sentence_cloze_typing
b04da377-8dca-55a6-a707-1d84b0ac5820,5b922210-27ca-57be-abda-0340508cbd33,3,3,new_word,keyboard,20ae840a-5074-5bbb-9947-b9d46aa75b58,32c4462f-e93c-5be7-ad5d-6daabb0e0b93,Children should ______ other people's feelings.,respect,4.0,true,level_1_5_reviewed_v1,false,尊重,孩子应该尊重他人的感受。,12000,sentence_cloze_typing
8d04ec03-7d4e-5019-9c52-c817f810ba22,5819dd44-6b1e-5b80-a5eb-5db36f865d87,2,2,new_word,option,763502c3-d16b-5dc1-8c74-3ca90e395d37,,"the customs and beliefs, art, way of life and social organization of a particular country or group",culture,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,文化,12000,meaning_choice
f130b3bd-5183-5477-b95b-9ff1a4b36f52,5819dd44-6b1e-5b80-a5eb-5db36f865d87,2,2,new_word,option,763502c3-d16b-5dc1-8c74-3ca90e395d37,dcc20bdc-4f63-5da7-b98e-5f5e87223319,"Food is an important part of family culture.

句中“culture”是什么意思？",culture,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,食物是家庭文化的重要组成部分。,15000,reading_comprehension
81b9799b-0ed0-5437-9b14-d5ef719856c7,5819dd44-6b1e-5b80-a5eb-5db36f865d87,1,1,new_word,keyboard,763502c3-d16b-5dc1-8c74-3ca90e395d37,84adc8c4-47f5-5545-9613-20bd1a2a4788,Every c______ has different family traditions.,culture,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,每种文化都有不同的家庭传统。,18000,sentence_cloze_typing
8dd15f71-75c5-5aa8-a1ba-0f4c6efa1a9e,5819dd44-6b1e-5b80-a5eb-5db36f865d87,3,3,new_word,keyboard,763502c3-d16b-5dc1-8c74-3ca90e395d37,dcc20bdc-4f63-5da7-b98e-5f5e87223319,Food is an important part of family ______.,culture,4.0,true,level_1_5_reviewed_v1,false,文化,食物是家庭文化的重要组成部分。,12000,sentence_cloze_typing
2e7e0674-e3df-5a62-95d8-114b02d3ca54,65dd96a0-5d8d-55f8-803f-a93132aebd14,2,2,new_word,option,4c91de05-4389-59fe-9424-69c9d4370c2f,,behaving in a kind and pleasant way because you like somebody or want to help them,friendly,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,友好的,12000,meaning_choice
6f7f42f1-9d10-5a72-9eb2-932261d0397a,65dd96a0-5d8d-55f8-803f-a93132aebd14,2,2,new_word,option,4c91de05-4389-59fe-9424-69c9d4370c2f,86706367-3369-59a2-b2fc-21ac0824b712,"The new student was friendly to everyone.

句中“friendly”是什么意思？",friendly,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,新同学对每个人都很友好。,15000,reading_comprehension
7e8c5975-5cc1-532a-bf03-4194ba33e493,65dd96a0-5d8d-55f8-803f-a93132aebd14,1,1,new_word,keyboard,4c91de05-4389-59fe-9424-69c9d4370c2f,3fe3d2db-37f2-565e-a1c0-e6f4a0806361,Our neighbor gave us a f_______ smile.,friendly,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,邻居友好地对我们微笑。,18000,sentence_cloze_typing
5b4a4e34-dae5-5b7d-b320-5256059540cb,65dd96a0-5d8d-55f8-803f-a93132aebd14,3,3,new_word,keyboard,4c91de05-4389-59fe-9424-69c9d4370c2f,86706367-3369-59a2-b2fc-21ac0824b712,The new student was ______ to everyone.,friendly,4.0,true,level_1_5_reviewed_v1,false,友好的,新同学对每个人都很友好。,12000,sentence_cloze_typing
a2315cb4-3ff9-5b66-99f3-1340ac4ed077,f07dcc86-acbc-5353-bc8c-3eb0a9a2bf72,2,2,new_word,option,5bdcd7d7-c6a7-54be-84c1-c6c99360b012,,"all the people who live in a particular area, country, etc. when talked about as a group",community,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,社区,12000,meaning_choice
8c8020a1-d1de-505e-b1e9-ab3b5bf1218b,f07dcc86-acbc-5353-bc8c-3eb0a9a2bf72,2,2,new_word,option,5bdcd7d7-c6a7-54be-84c1-c6c99360b012,56fbccad-e376-5426-b1dc-d6d86baed8c4,"Our community has a center for families.

句中“community”是什么意思？",community,4.0,true,level_1_5_reviewed_v1,false,根据句子选择目标单词的完整中文释义。,我们的社区有一个家庭活动中心。,15000,reading_comprehension
cad1b0a0-bfc2-532b-93f3-ad03f9e4da81,f07dcc86-acbc-5353-bc8c-3eb0a9a2bf72,1,1,new_word,keyboard,5bdcd7d7-c6a7-54be-84c1-c6c99360b012,abd723bf-059e-59d6-a050-70daddf74c60,People in the c________ helped the elderly couple.,community,4.0,true,level_1_5_reviewed_v1,false,Complete the word using the first-letter hint.,社区里的人帮助了那对老年夫妇。,18000,sentence_cloze_typing
2001a51d-8db1-57d8-8e6f-f97cbad6f142,f07dcc86-acbc-5353-bc8c-3eb0a9a2bf72,3,3,new_word,keyboard,5bdcd7d7-c6a7-54be-84c1-c6c99360b012,56fbccad-e376-5426-b1dc-d6d86baed8c4,Our ______ has a center for families.,community,4.0,true,level_1_5_reviewed_v1,false,社区,我们的社区有一个家庭活动中心。,12000,sentence_cloze_typing
409e45e9-e505-5739-b4ff-a996be9d2165,26d32391-3e37-53b4-b891-29c1d9285b65,2,2,new_word,option,3d5de9e9-178c-585d-abe6-2b3197465c5e,,making very little noise,quiet,4.0,true,level_1_5_reviewed_v1,false,Choose the word that matches the meaning.,安静的,12000,meaning_choice
